# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
4.22            	3.61108594e-02	1.80554297e-02	1.80554297e-02	-4.03739725e-01	-1.50934153e-01	-2.52805572e-01	5.09357092e-02	1.86767141e-19	1.67046282e-20	0.00000000e+00	1.67046282e-20	-1.67046282e-20
4.24            	3.61052909e-02	1.80526455e-02	1.80526455e-02	-4.03820311e-01	-1.50946402e-01	-2.52873909e-01	5.09637538e-02	1.86804420e-19	1.67020522e-20	0.00000000e+00	1.67020522e-20	-1.67020522e-20
4.26            	3.61007122e-02	1.80503561e-02	1.80503561e-02	-4.03915362e-01	-1.50950415e-01	-2.52964947e-01	5.10072659e-02	1.86848390e-19	1.66999341e-20	0.00000000e+00	1.66999341e-20	-1.66999341e-20
4.28            	3.61049503e-02	1.80524752e-02	1.80524752e-02	-4.03923598e-01	-1.50949982e-01	-2.52973616e-01	5.10118171e-02	1.86852199e-19	1.67018946e-20	0.00000000e+00	1.67018946e-20	-1.67018946e-20
4.3             	3.61113001e-02	1.80556501e-02	1.80556501e-02	-4.03824557e-01	-1.50940288e-01	-2.52884269e-01	5.09719904e-02	1.86806384e-19	1.67048320e-20	0.00000000e+00	1.67048320e-20	-1.67048320e-20
4.32            	3.61050617e-02	1.80525309e-02	1.80525309e-02	-4.03772436e-01	-1.50927550e-01	-2.52844886e-01	5.09586682e-02	1.86782273e-19	1.67019462e-20	0.00000000e+00	1.67019462e-20	-1.67019462e-20
4.34            	3.60930703e-02	1.80465351e-02	1.80465351e-02	-4.03849413e-01	-1.50925481e-01	-2.52923933e-01	5.09992260e-02	1.86817882e-19	1.66963990e-20	0.00000000e+00	1.66963990e-20	-1.66963990e-20
4.36            	3.60915434e-02	1.80457717e-02	1.80457717e-02	-4.03958678e-01	-1.50935539e-01	-2.53023139e-01	5.10438004e-02	1.86868427e-19	1.66956927e-20	0.00000000e+00	1.66956927e-20	-1.66956927e-20
4.38            	3.60988495e-02	1.80494247e-02	1.80494247e-02	-4.03967582e-01	-1.50947417e-01	-2.53020165e-01	5.10363737e-02	1.86872546e-19	1.66990724e-20	0.00000000e+00	1.66990724e-20	-1.66990724e-20
4.4             	3.61018585e-02	1.80509292e-02	1.80509292e-02	-4.03839960e-01	-1.50933355e-01	-2.52906606e-01	5.09866256e-02	1.86813509e-19	1.67004644e-20	0.00000000e+00	1.67004644e-20	-1.67004644e-20
4.42            	3.60945900e-02	1.80472950e-02	1.80472950e-02	-4.03753229e-01	-1.50912877e-01	-2.52840352e-01	5.09637374e-02	1.86773388e-19	1.66971020e-20	0.00000000e+00	1.66971020e-20	-1.66971020e-20
4.44            	3.60850564e-02	1.80425282e-02	1.80425282e-02	-4.03802240e-01	-1.50910606e-01	-2.52891634e-01	5.09905144e-02	1.86796060e-19	1.66926918e-20	0.00000000e+00	1.66926918e-20	-1.66926918e-20
4.46            	3.60858813e-02	1.80429406e-02	1.80429406e-02	-4.03864402e-01	-1.50917282e-01	-2.52947121e-01	5.10149194e-02	1.86824816e-19	1.66930734e-20	0.00000000e+00	1.66930734e-20	-1.66930734e-20
4.48            	3.60979834e-02	1.80489917e-02	1.80489917e-02	-4.03845098e-01	-1.50930182e-01	-2.52914916e-01	5.09923673e-02	1.86815886e-19	1.66986718e-20	0.00000000e+00	1.66986718e-20	-1.66986718e-20
4.5             	3.61175848e-02	1.80587924e-02	1.80587924e-02	-4.03793941e-01	-1.50950612e-01	-2.52843329e-01	5.09463587e-02	1.86792221e-19	1.67077393e-20	0.00000000e+00	1.67077393e-20	-1.67077393e-20
4.52            	3.61234148e-02	1.80617074e-02	1.80617074e-02	-4.03818565e-01	-1.50965714e-01	-2.52852850e-01	5.09435679e-02	1.86803612e-19	1.67104362e-20	0.00000000e+00	1.67104362e-20	-1.67104362e-20
4.54            	3.61052197e-02	1.80526098e-02	1.80526098e-02	-4.03893128e-01	-1.50951769e-01	-2.52941359e-01	5.09947948e-02	1.86838104e-19	1.67020193e-20	0.00000000e+00	1.67020193e-20	-1.67020193e-20
4.56            	3.60858114e-02	1.80429057e-02	1.80429057e-02	-4.03910260e-01	-1.50920973e-01	-2.52989287e-01	5.10341567e-02	1.86846029e-19	1.66930411e-20	0.00000000e+00	1.66930411e-20	-1.66930411e-20
4.58            	3.60884031e-02	1.80442015e-02	1.80442015e-02	-4.03861989e-01	-1.50913192e-01	-2.52948798e-01	5.10178030e-02	1.86823700e-19	1.66942400e-20	0.00000000e+00	1.66942400e-20	-1.66942400e-20
4.6             	3.61094647e-02	1.80547324e-02	1.80547324e-02	-4.03820981e-01	-1.50934468e-01	-2.52886514e-01	5.09760232e-02	1.86804730e-19	1.67039830e-20	0.00000000e+00	1.67039830e-20	-1.67039830e-20
4.62            	3.61149624e-02	1.80574812e-02	1.80574812e-02	-4.03874329e-01	-1.50958217e-01	-2.52916112e-01	5.09789476e-02	1.86829408e-19	1.67065262e-20	0.00000000e+00	1.67065262e-20	-1.67065262e-20
4.64            	3.60942219e-02	1.80471109e-02	1.80471109e-02	-4.03934183e-01	-1.50944695e-01	-2.52989487e-01	5.10223962e-02	1.86857096e-19	1.66969317e-20	0.00000000e+00	1.66969317e-20	-1.66969317e-20
4.66            	3.60751875e-02	1.80375938e-02	1.80375938e-02	-4.03897088e-01	-1.50906408e-01	-2.52990681e-01	5.10421365e-02	1.86839936e-19	1.66881266e-20	0.00000000e+00	1.66881266e-20	-1.66881266e-20
4.68            	3.60819769e-02	1.80409884e-02	1.80409884e-02	-4.03811986e-01	-1.50899545e-01	-2.52912440e-01	5.10064476e-02	1.86800568e-19	1.66912673e-20	0.00000000e+00	1.66912673e-20	-1.66912673e-20
4.7             	3.61044276e-02	1.80522138e-02	1.80522138e-02	-4.03739749e-01	-1.50920000e-01	-2.52819749e-01	5.09498749e-02	1.86767152e-19	1.67016528e-20	0.00000000e+00	1.67016528e-20	-1.67016528e-20
4.72            	3.61100940e-02	1.80550470e-02	1.80550470e-02	-4.03762013e-01	-1.50938830e-01	-2.52823183e-01	5.09421764e-02	1.86777452e-19	1.67042741e-20	0.00000000e+00	1.67042741e-20	-1.67042741e-20
4.74            	3.61020566e-02	1.80510283e-02	1.80510283e-02	-4.03855516e-01	-1.50945901e-01	-2.52909615e-01	5.09818572e-02	1.86820705e-19	1.67005560e-20	0.00000000e+00	1.67005560e-20	-1.67005560e-20
4.76            	3.61016730e-02	1.80508365e-02	1.80508365e-02	-4.03927526e-01	-1.50950451e-01	-2.52977075e-01	5.10133119e-02	1.86854016e-19	1.67003786e-20	0.00000000e+00	1.67003786e-20	-1.67003786e-20
4.78            	3.61089520e-02	1.80544760e-02	1.80544760e-02	-4.03894790e-01	-1.50949698e-01	-2.52945092e-01	5.09976972e-02	1.86838873e-19	1.67037458e-20	0.00000000e+00	1.67037458e-20	-1.67037458e-20
4.8             	3.61121395e-02	1.80560697e-02	1.80560697e-02	-4.03794810e-01	-1.50937331e-01	-2.52857478e-01	5.09600735e-02	1.86792623e-19	1.67052203e-20	0.00000000e+00	1.67052203e-20	-1.67052203e-20
4.82            	3.61006229e-02	1.80503114e-02	1.80503114e-02	-4.03790020e-01	-1.50926194e-01	-2.52863826e-01	5.09688163e-02	1.86790407e-19	1.66998928e-20	0.00000000e+00	1.66998928e-20	-1.66998928e-20
4.84            	3.60911073e-02	1.80455536e-02	1.80455536e-02	-4.03887749e-01	-1.50926992e-01	-2.52960757e-01	5.10168823e-02	1.86835616e-19	1.66954910e-20	0.00000000e+00	1.66954910e-20	-1.66954910e-20
4.86            	3.60937325e-02	1.80468662e-02	1.80468662e-02	-4.03973919e-01	-1.50939631e-01	-2.53034288e-01	5.10473286e-02	1.86875477e-19	1.66967054e-20	0.00000000e+00	1.66967054e-20	-1.66967054e-20
4.88            	3.61019862e-02	1.80509931e-02	1.80509931e-02	-4.03930304e-01	-1.50946122e-01	-2.52984182e-01	5.10190302e-02	1.86855302e-19	1.67005234e-20	0.00000000e+00	1.67005234e-20	-1.67005234e-20
4.9             	3.61012808e-02	1.80506404e-02	1.80506404e-02	-4.03794163e-01	-1.50925907e-01	-2.52868256e-01	5.09711745e-02	1.86792324e-19	1.67001971e-20	0.00000000e+00	1.67001971e-20	-1.67001971e-20
4.92            	3.60905565e-02	1.80452782e-02	1.80452782e-02	-4.03761592e-01	-1.50910950e-01	-2.52850642e-01	5.09698458e-02	1.86777257e-19	1.66952362e-20	0.00000000e+00	1.66952362e-20	-1.66952362e-20
4.94            	3.60838230e-02	1.80419115e-02	1.80419115e-02	-4.03828562e-01	-1.50911700e-01	-2.52916862e-01	5.10025810e-02	1.86808236e-19	1.66921213e-20	0.00000000e+00	1.66921213e-20	-1.66921213e-20
4.96            	3.60889384e-02	1.80444692e-02	1.80444692e-02	-4.03864155e-01	-1.50919772e-01	-2.52944383e-01	5.10123059e-02	1.86824702e-19	1.66944876e-20	0.00000000e+00	1.66944876e-20	-1.66944876e-20
4.98            	3.61057962e-02	1.80528981e-02	1.80528981e-02	-4.03816580e-01	-1.50936555e-01	-2.52880025e-01	5.09717352e-02	1.86802694e-19	1.67022859e-20	0.00000000e+00	1.67022859e-20	-1.67022859e-20
5               	3.61227854e-02	1.80613927e-02	1.80613927e-02	-4.03788991e-01	-1.50958349e-01	-2.52830642e-01	5.09361465e-02	1.86789931e-19	1.67101450e-20	0.00000000e+00	1.67101450e-20	-1.67101450e-20
5.02            	3.61185179e-02	1.80592589e-02	1.80592589e-02	-4.03847170e-01	-1.50964326e-01	-2.52882844e-01	5.09592591e-02	1.86816844e-19	1.67081709e-20	0.00000000e+00	1.67081709e-20	-1.67081709e-20
5.04            	3.60968299e-02	1.80484149e-02	1.80484149e-02	-4.03908906e-01	-1.50939329e-01	-2.52969577e-01	5.10151240e-02	1.86845403e-19	1.66981382e-20	0.00000000e+00	1.66981382e-20	-1.66981382e-20
5.06            	3.60844199e-02	1.80422100e-02	1.80422100e-02	-4.03891663e-01	-1.50913394e-01	-2.52978269e-01	5.10324374e-02	1.86837427e-19	1.66923974e-20	0.00000000e+00	1.66923974e-20	-1.66923974e-20
5.08            	3.60964555e-02	1.80482278e-02	1.80482278e-02	-4.03830640e-01	-1.50918366e-01	-2.52912274e-01	5.09969540e-02	1.86809198e-19	1.66979650e-20	0.00000000e+00	1.66979650e-20	-1.66979650e-20
5.1             	3.61142635e-02	1.80571317e-02	1.80571317e-02	-4.03828758e-01	-1.50944383e-01	-2.52884375e-01	5.09699963e-02	1.86808327e-19	1.67062028e-20	0.00000000e+00	1.67062028e-20	-1.67062028e-20
5.12            	3.61096573e-02	1.80548287e-02	1.80548287e-02	-4.03905904e-01	-1.50958469e-01	-2.52947435e-01	5.09944833e-02	1.86844014e-19	1.67040721e-20	0.00000000e+00	1.67040721e-20	-1.67040721e-20
5.14            	3.60856464e-02	1.80428232e-02	1.80428232e-02	-4.03933302e-01	-1.50929874e-01	-2.53003428e-01	5.10367767e-02	1.86856688e-19	1.66929648e-20	0.00000000e+00	1.66929648e-20	-1.66929648e-20
5.16            	3.60755148e-02	1.80377574e-02	1.80377574e-02	-4.03863428e-01	-1.50899288e-01	-2.52964140e-01	5.10324261e-02	1.86824365e-19	1.66882780e-20	0.00000000e+00	1.66882780e-20	-1.66882780e-20
5.18            	3.60903279e-02	1.80451639e-02	1.80451639e-02	-4.03774180e-01	-1.50905442e-01	-2.52868737e-01	5.09816475e-02	1.86783080e-19	1.66951304e-20	0.00000000e+00	1.66951304e-20	-1.66951304e-20
5.2             	3.61091565e-02	1.80545782e-02	1.80545782e-02	-4.03733376e-01	-1.50927049e-01	-2.52806327e-01	5.09396388e-02	1.86764204e-19	1.67038404e-20	0.00000000e+00	1.67038404e-20	-1.67038404e-20
5.22            	3.61083212e-02	1.80541606e-02	1.80541606e-02	-4.03785540e-01	-1.50940494e-01	-2.52845046e-01	5.09522762e-02	1.86788335e-19	1.67034540e-20	0.00000000e+00	1.67034540e-20	-1.67034540e-20
5.24            	3.61008908e-02	1.80504454e-02	1.80504454e-02	-4.03886459e-01	-1.50946561e-01	-2.52939898e-01	5.09966686e-02	1.86835019e-19	1.67000167e-20	0.00000000e+00	1.67000167e-20	-1.67000167e-20
5.26            	3.61039835e-02	1.80519918e-02	1.80519918e-02	-4.03928272e-01	-1.50951558e-01	-2.52976715e-01	5.10125784e-02	1.86854362e-19	1.67014474e-20	0.00000000e+00	1.67014474e-20	-1.67014474e-20
5.28            	3.61103055e-02	1.80551527e-02	1.80551527e-02	-4.03866155e-01	-1.50946765e-01	-2.52919389e-01	5.09863121e-02	1.86825627e-19	1.67043719e-20	0.00000000e+00	1.67043719e-20	-1.67043719e-20
5.3             	3.61091912e-02	1.80545956e-02	1.80545956e-02	-4.03779274e-01	-1.50930891e-01	-2.52848383e-01	5.09587461e-02	1.86785436e-19	1.67038565e-20	0.00000000e+00	1.67038565e-20	-1.67038565e-20
5.32            	3.60983565e-02	1.80491782e-02	1.80491782e-02	-4.03804471e-01	-1.50923576e-01	-2.52880895e-01	5.09786595e-02	1.86797092e-19	1.66988444e-20	0.00000000e+00	1.66988444e-20	-1.66988444e-20
5.34            	3.60918843e-02	1.80459422e-02	1.80459422e-02	-4.03918545e-01	-1.50930573e-01	-2.52987972e-01	5.10286991e-02	1.86849862e-19	1.66958504e-20	0.00000000e+00	1.66958504e-20	-1.66958504e-20
5.36            	3.60960877e-02	1.80480438e-02	1.80480438e-02	-4.03980892e-01	-1.50944610e-01	-2.53036282e-01	5.10458359e-02	1.86878703e-19	1.66977949e-20	0.00000000e+00	1.66977949e-20	-1.66977949e-20
5.38            	3.61004381e-02	1.80502191e-02	1.80502191e-02	-4.03900934e-01	-1.50940618e-01	-2.52960316e-01	5.10098489e-02	1.86841715e-19	1.66998073e-20	0.00000000e+00	1.66998073e-20	-1.66998073e-20
5.4             	3.60984778e-02	1.80492389e-02	1.80492389e-02	-4.03765485e-01	-1.50916712e-01	-2.52848773e-01	5.09660306e-02	1.86779057e-19	1.66989005e-20	0.00000000e+00	1.66989005e-20	-1.66989005e-20
5.42            	3.60901795e-02	1.80450897e-02	1.80450897e-02	-4.03763160e-01	-1.50909775e-01	-2.52853385e-01	5.09718054e-02	1.86777982e-19	1.66950618e-20	0.00000000e+00	1.66950618e-20	-1.66950618e-20
5.44            	3.60858163e-02	1.80429082e-02	1.80429082e-02	-4.03842022e-01	-1.50915737e-01	-2.52926285e-01	5.10052738e-02	1.86814463e-19	1.66930434e-20	0.00000000e+00	1.66930434e-20	-1.66930434e-20
5.46            	3.60915180e-02	1.80457590e-02	1.80457590e-02	-4.03865881e-01	-1.50924277e-01	-2.52941604e-01	5.10086632e-02	1.86825500e-19	1.66956810e-20	0.00000000e+00	1.66956810e-20	-1.66956810e-20
5.48            	3.61086937e-02	1.80543469e-02	1.80543469e-02	-4.03818520e-01	-1.50941527e-01	-2.52876993e-01	5.09677331e-02	1.86803591e-19	1.67036263e-20	0.00000000e+00	1.67036263e-20	-1.67036263e-20
5.5             	3.61247388e-02	1.80623694e-02	1.80623694e-02	-4.03796707e-01	-1.50961516e-01	-2.52835190e-01	5.09368371e-02	1.86793500e-19	1.67110487e-20	0.00000000e+00	1.67110487e-20	-1.67110487e-20
5.52            	3.61158300e-02	1.80579150e-02	1.80579150e-02	-4.03853608e-01	-1.50960598e-01	-2.52893009e-01	5.09662057e-02	1.86819822e-19	1.67069275e-20	0.00000000e+00	1.67069275e-20	-1.67069275e-20
5.54            	3.60926096e-02	1.80463048e-02	1.80463048e-02	-4.03902583e-01	-1.50932103e-01	-2.52970480e-01	5.10191889e-02	1.86842478e-19	1.66961859e-20	0.00000000e+00	1.66961859e-20	-1.66961859e-20
5.56            	3.60829113e-02	1.80414557e-02	1.80414557e-02	-4.03888818e-01	-1.50910783e-01	-2.52978035e-01	5.10336262e-02	1.86836111e-19	1.66916996e-20	0.00000000e+00	1.66916996e-20	-1.66916996e-20
5.58            	3.60996859e-02	1.80498429e-02	1.80498429e-02	-4.03838818e-01	-1.50923333e-01	-2.52915486e-01	5.09960766e-02	1.86812981e-19	1.66994593e-20	0.00000000e+00	1.66994593e-20	-1.66994593e-20
5.6             	3.61168039e-02	1.80584019e-02	1.80584019e-02	-4.03843450e-01	-1.50952108e-01	-2.52891343e-01	5.09696176e-02	1.86815124e-19	1.67073780e-20	0.00000000e+00	1.67073780e-20	-1.67073780e-20
5.62            	3.61054286e-02	1.80527143e-02	1.80527143e-02	-4.03910905e-01	-1.50956451e-01	-2.52954454e-01	5.09990013e-02	1.86846328e-19	1.67021159e-20	0.00000000e+00	1.67021159e-20	-1.67021159e-20
5.64            	3.60804277e-02	1.80402139e-02	1.80402139e-02	-4.03912055e-01	-1.50919578e-01	-2.52992477e-01	5.10364495e-02	1.86846860e-19	1.66905507e-20	0.00000000e+00	1.66905507e-20	-1.66905507e-20
5.66            	3.60746133e-02	1.80373066e-02	1.80373066e-02	-4.03851947e-01	-1.50895975e-01	-2.52955973e-01	5.10299989e-02	1.86819054e-19	1.66878609e-20	0.00000000e+00	1.66878609e-20	-1.66878609e-20
5.68            	3.60951111e-02	1.80475556e-02	1.80475556e-02	-4.03765329e-01	-1.50909909e-01	-2.52855420e-01	5.09727556e-02	1.86778985e-19	1.66973431e-20	0.00000000e+00	1.66973431e-20	-1.66973431e-20
5.7             	3.61114376e-02	1.80557188e-02	1.80557188e-02	-4.03737762e-01	-1.50933356e-01	-2.52804406e-01	5.09355246e-02	1.86766233e-19	1.67048956e-20	0.00000000e+00	1.67048956e-20	-1.67048956e-20
5.72            	3.61065765e-02	1.80532883e-02	1.80532883e-02	-4.03812084e-01	-1.50945964e-01	-2.52866120e-01	5.09600778e-02	1.86800614e-19	1.67026469e-20	0.00000000e+00	1.67026469e-20	-1.67026469e-20
5.74            	3.61015332e-02	1.80507666e-02	1.80507666e-02	-4.03908869e-01	-1.50951115e-01	-2.52957754e-01	5.10033195e-02	1.86845386e-19	1.67003139e-20	0.00000000e+00	1.67003139e-20	-1.67003139e-20
5.76            	3.61036593e-02	1.80518297e-02	1.80518297e-02	-4.03932441e-01	-1.50949640e-01	-2.52982801e-01	5.10165802e-02	1.86856290e-19	1.67012974e-20	0.00000000e+00	1.67012974e-20	-1.67012974e-20
5.78            	3.61104496e-02	1.80552248e-02	1.80552248e-02	-4.03834380e-01	-1.50940050e-01	-2.52894330e-01	5.09771401e-02	1.86810928e-19	1.67044386e-20	0.00000000e+00	1.67044386e-20	-1.67044386e-20
5.8             	3.61057369e-02	1.80528684e-02	1.80528684e-02	-4.03773188e-01	-1.50928581e-01	-2.52844607e-01	5.09580127e-02	1.86782621e-19	1.67022585e-20	0.00000000e+00	1.67022585e-20	-1.67022585e-20
5.82            	3.60943332e-02	1.80471666e-02	1.80471666e-02	-4.03843340e-01	-1.50926492e-01	-2.52916849e-01	5.09951784e-02	1.86815073e-19	1.66969832e-20	0.00000000e+00	1.66969832e-20	-1.66969832e-20
5.84            	3.60918026e-02	1.80459013e-02	1.80459013e-02	-4.03955371e-01	-1.50935440e-01	-2.53019931e-01	5.10422456e-02	1.86866898e-19	1.66958126e-20	0.00000000e+00	1.66958126e-20	-1.66958126e-20
5.86            	3.60973176e-02	1.80486588e-02	1.80486588e-02	-4.03975662e-01	-1.50945099e-01	-2.53030563e-01	5.10427318e-02	1.86876284e-19	1.66983638e-20	0.00000000e+00	1.66983638e-20	-1.66983638e-20
5.88            	3.61022895e-02	1.80511448e-02	1.80511448e-02	-4.03840822e-01	-1.50933247e-01	-2.52907575e-01	5.09871637e-02	1.86813908e-19	1.67006638e-20	0.00000000e+00	1.67006638e-20	-1.67006638e-20
5.9             	3.60952389e-02	1.80476195e-02	1.80476195e-02	-4.03753375e-01	-1.50914759e-01	-2.52838617e-01	5.09619290e-02	1.86773456e-19	1.66974022e-20	0.00000000e+00	1.66974022e-20	-1.66974022e-20
5.92            	3.60858729e-02	1.80429364e-02	1.80429364e-02	-4.03799809e-01	-1.50912330e-01	-2.52887479e-01	5.09875748e-02	1.86794936e-19	1.66930695e-20	0.00000000e+00	1.66930695e-20	-1.66930695e-20
5.94            	3.60856069e-02	1.80428034e-02	1.80428034e-02	-4.03866358e-01	-1.50917369e-01	-2.52948990e-01	5.10158104e-02	1.86825721e-19	1.66929465e-20	0.00000000e+00	1.66929465e-20	-1.66929465e-20
5.96            	3.60968684e-02	1.80484342e-02	1.80484342e-02	-4.03849076e-01	-1.50927763e-01	-2.52921313e-01	5.09967748e-02	1.86817726e-19	1.66981560e-20	0.00000000e+00	1.66981560e-20	-1.66981560e-20
5.98            	3.61179179e-02	1.80589590e-02	1.80589590e-02	-4.03787728e-01	-1.50949802e-01	-2.52837926e-01	5.09440618e-02	1.86789347e-19	1.67078934e-20	0.00000000e+00	1.67078934e-20	-1.67078934e-20
6               	3.61227697e-02	1.80613849e-02	1.80613849e-02	-4.03820893e-01	-1.50966969e-01	-2.52853923e-01	5.09434770e-02	1.86804689e-19	1.67101378e-20	0.00000000e+00	1.67101378e-20	-1.67101378e-20
6.02            	3.61053469e-02	1.80526734e-02	1.80526734e-02	-4.03895501e-01	-1.50953052e-01	-2.52942449e-01	5.09946989e-02	1.86839202e-19	1.67020781e-20	0.00000000e+00	1.67020781e-20	-1.67020781e-20
6.04            	3.60857202e-02	1.80428601e-02	1.80428601e-02	-4.03913156e-01	-1.50920732e-01	-2.52992424e-01	5.10358460e-02	1.86847369e-19	1.66929989e-20	0.00000000e+00	1.66929989e-20	-1.66929989e-20
6.06            	3.60890521e-02	1.80445260e-02	1.80445260e-02	-4.03855406e-01	-1.50912109e-01	-2.52943297e-01	5.10155937e-02	1.86820654e-19	1.66945402e-20	0.00000000e+00	1.66945402e-20	-1.66945402e-20
6.08            	3.61102324e-02	1.80551162e-02	1.80551162e-02	-4.03811416e-01	-1.50935093e-01	-2.52876323e-01	5.09706148e-02	1.86800305e-19	1.67043381e-20	0.00000000e+00	1.67043381e-20	-1.67043381e-20
6.1             	3.61133051e-02	1.80566526e-02	1.80566526e-02	-4.03882240e-01	-1.50959762e-01	-2.52922478e-01	5.09813581e-02	1.86833067e-19	1.67057595e-20	0.00000000e+00	1.67057595e-20	-1.67057595e-20
6.12            	3.60933608e-02	1.80466804e-02	1.80466804e-02	-4.03943850e-01	-1.50945627e-01	-2.52998223e-01	5.10262977e-02	1.86861568e-19	1.66965334e-20	0.00000000e+00	1.66965334e-20	-1.66965334e-20
6.14            	3.60749596e-02	1.80374798e-02	1.80374798e-02	-4.03900830e-01	-1.50906076e-01	-2.52994753e-01	5.10443383e-02	1.86841667e-19	1.66880211e-20	0.00000000e+00	1.66880211e-20	-1.66880211e-20
6.16            	3.60835710e-02	1.80417855e-02	1.80417855e-02	-4.03798895e-01	-1.50898854e-01	-2.52900041e-01	5.10005933e-02	1.86794513e-19	1.66920047e-20	0.00000000e+00	1.66920047e-20	-1.66920047e-20
6.18            	3.61049733e-02	1.80524867e-02	1.80524867e-02	-4.03729955e-01	-1.50920539e-01	-2.52809416e-01	5.09444382e-02	1.86762622e-19	1.67019053e-20	0.00000000e+00	1.67019053e-20	-1.67019053e-20
6.2             	3.61074553e-02	1.80537276e-02	1.80537276e-02	-4.03774380e-01	-1.50939445e-01	-2.52834935e-01	5.09477453e-02	1.86783172e-19	1.67030534e-20	0.00000000e+00	1.67030534e-20	-1.67030534e-20
6.22            	3.61001074e-02	1.80500537e-02	1.80500537e-02	-4.03868778e-01	-1.50945249e-01	-2.52923530e-01	5.09891405e-02	1.86826840e-19	1.66996543e-20	0.00000000e+00	1.66996543e-20	-1.66996543e-20
6.24            	3.61013368e-02	1.80506684e-02	1.80506684e-02	-4.03930310e-01	-1.50949490e-01	-2.52980820e-01	5.10156650e-02	1.86855304e-19	1.67002230e-20	0.00000000e+00	1.67002230e-20	-1.67002230e-20
6.26            	3.61112275e-02	1.80556138e-02	1.80556138e-02	-4.03878148e-01	-1.50949578e-01	-2.52928570e-01	5.09894964e-02	1.86831175e-19	1.67047984e-20	0.00000000e+00	1.67047984e-20	-1.67047984e-20
6.28            	3.61124473e-02	1.80562237e-02	1.80562237e-02	-4.03787541e-01	-1.50938112e-01	-2.52849429e-01	5.09556586e-02	1.86789261e-19	1.67053627e-20	0.00000000e+00	1.67053627e-20	-1.67053627e-20
6.3             	3.60975253e-02	1.80487627e-02	1.80487627e-02	-4.03804313e-01	-1.50925517e-01	-2.52878796e-01	5.09766398e-02	1.86797019e-19	1.66984599e-20	0.00000000e+00	1.66984599e-20	-1.66984599e-20
6.32            	3.60887850e-02	1.80443925e-02	1.80443925e-02	-4.03900222e-01	-1.50924778e-01	-2.52975444e-01	5.10253334e-02	1.86841386e-19	1.66944167e-20	0.00000000e+00	1.66944167e-20	-1.66944167e-20
6.34            	3.60942283e-02	1.80471142e-02	1.80471142e-02	-4.03972208e-01	-1.50939211e-01	-2.53032997e-01	5.10468927e-02	1.86874686e-19	1.66969347e-20	0.00000000e+00	1.66969347e-20	-1.66969347e-20
6.36            	3.61053550e-02	1.80526775e-02	1.80526775e-02	-4.03912426e-01	-1.50947792e-01	-2.52964634e-01	5.10084210e-02	1.86847031e-19	1.67020818e-20	0.00000000e+00	1.67020818e-20	-1.67020818e-20
6.38            	3.61017671e-02	1.80508835e-02	1.80508835e-02	-4.03791631e-01	-1.50928070e-01	-2.52863561e-01	5.09677453e-02	1.86791152e-19	1.67004221e-20	0.00000000e+00	1.67004221e-20	-1.67004221e-20
6.4             	3.60873254e-02	1.80436627e-02	1.80436627e-02	-4.03779249e-01	-1.50910538e-01	-2.52868711e-01	5.09790868e-02	1.86785425e-19	1.66937415e-20	0.00000000e+00	1.66937415e-20	-1.66937415e-20
6.42            	3.60817676e-02	1.80408838e-02	1.80408838e-02	-4.03839896e-01	-1.50909484e-01	-2.52930412e-01	5.10104640e-02	1.86813479e-19	1.66911705e-20	0.00000000e+00	1.66911705e-20	-1.66911705e-20
6.44            	3.60901440e-02	1.80450720e-02	1.80450720e-02	-4.03858114e-01	-1.50919727e-01	-2.52938387e-01	5.10093301e-02	1.86821907e-19	1.66950454e-20	0.00000000e+00	1.66950454e-20	-1.66950454e-20
6.46            	3.61091025e-02	1.80545513e-02	1.80545513e-02	-4.03797071e-01	-1.50937637e-01	-2.52859435e-01	5.09608990e-02	1.86793669e-19	1.67038154e-20	0.00000000e+00	1.67038154e-20	-1.67038154e-20
6.48            	3.61227979e-02	1.80613990e-02	1.80613990e-02	-4.03787244e-01	-1.50959823e-01	-2.52827420e-01	5.09337985e-02	1.86789123e-19	1.67101508e-20	0.00000000e+00	1.67101508e-20	-1.67101508e-20
6.5             	3.61149977e-02	1.80574989e-02	1.80574989e-02	-4.03868582e-01	-1.50964100e-01	-2.52904482e-01	5.09701914e-02	1.86826749e-19	1.67065425e-20	0.00000000e+00	1.67065425e-20	-1.67065425e-20
6.52            	3.60950246e-02	1.80475123e-02	1.80475123e-02	-4.03923867e-01	-1.50938438e-01	-2.52985430e-01	5.10234960e-02	1.86852324e-19	1.66973031e-20	0.00000000e+00	1.66973031e-20	-1.66973031e-20
