# Force and moment coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 2.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e-01
# CofR          : (2.50000000e-01 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
4.38            	3.63170981e-02	1.81585490e-02	1.81585490e-02	-4.05951855e-01	-1.52144743e-01	-2.53807112e-01	5.08311847e-02	1.87790457e-19	1.68000327e-20	0.00000000e+00	1.68000327e-20	-1.68000327e-20
4.4             	3.63349575e-02	1.81674787e-02	1.81674787e-02	-4.05859520e-01	-1.52175567e-01	-2.53683953e-01	5.07541933e-02	1.87747743e-19	1.68082943e-20	0.00000000e+00	1.68082943e-20	-1.68082943e-20
4.42            	3.63414512e-02	1.81707256e-02	1.81707256e-02	-4.05827677e-01	-1.52197847e-01	-2.53629830e-01	5.07159917e-02	1.87733013e-19	1.68112983e-20	0.00000000e+00	1.68112983e-20	-1.68112983e-20
4.44            	3.63352052e-02	1.81676026e-02	1.81676026e-02	-4.05862503e-01	-1.52203336e-01	-2.53659167e-01	5.07279157e-02	1.87749123e-19	1.68084089e-20	0.00000000e+00	1.68084089e-20	-1.68084089e-20
4.46            	3.63194171e-02	1.81597085e-02	1.81597085e-02	-4.05946624e-01	-1.52190979e-01	-2.53755645e-01	5.07823333e-02	1.87788037e-19	1.68011055e-20	0.00000000e+00	1.68011055e-20	-1.68011055e-20
4.48            	3.62967253e-02	1.81483627e-02	1.81483627e-02	-4.06067922e-01	-1.52161989e-01	-2.53905934e-01	5.08719725e-02	1.87844149e-19	1.67906084e-20	0.00000000e+00	1.67906084e-20	-1.67906084e-20
4.5             	3.62756410e-02	1.81378205e-02	1.81378205e-02	-4.06181868e-01	-1.52126992e-01	-2.54054877e-01	5.09639425e-02	1.87896859e-19	1.67808550e-20	0.00000000e+00	1.67808550e-20	-1.67808550e-20
4.52            	3.62699049e-02	1.81349525e-02	1.81349525e-02	-4.06213528e-01	-1.52105275e-01	-2.54108253e-01	5.10014892e-02	1.87911505e-19	1.67782015e-20	0.00000000e+00	1.67782015e-20	-1.67782015e-20
4.54            	3.62837556e-02	1.81418778e-02	1.81418778e-02	-4.06139805e-01	-1.52107686e-01	-2.54032118e-01	5.09622159e-02	1.87877401e-19	1.67846087e-20	0.00000000e+00	1.67846087e-20	-1.67846087e-20
4.56            	3.63077255e-02	1.81538628e-02	1.81538628e-02	-4.06012820e-01	-1.52129811e-01	-2.53883009e-01	5.08765992e-02	1.87818659e-19	1.67956970e-20	0.00000000e+00	1.67956970e-20	-1.67956970e-20
4.58            	3.63292633e-02	1.81646316e-02	1.81646316e-02	-4.05900226e-01	-1.52160422e-01	-2.53739804e-01	5.07896908e-02	1.87766574e-19	1.68056602e-20	0.00000000e+00	1.68056602e-20	-1.68056602e-20
4.6             	3.63414950e-02	1.81707475e-02	1.81707475e-02	-4.05837205e-01	-1.52187913e-01	-2.53649291e-01	5.07306890e-02	1.87737420e-19	1.68113185e-20	0.00000000e+00	1.68113185e-20	-1.68113185e-20
4.62            	3.63416110e-02	1.81708055e-02	1.81708055e-02	-4.05837244e-01	-1.52202837e-01	-2.53634407e-01	5.07157846e-02	1.87737438e-19	1.68113722e-20	0.00000000e+00	1.68113722e-20	-1.68113722e-20
4.64            	3.63301598e-02	1.81650799e-02	1.81650799e-02	-4.05897053e-01	-1.52199792e-01	-2.53697261e-01	5.07487341e-02	1.87765106e-19	1.68060750e-20	0.00000000e+00	1.68060750e-20	-1.68060750e-20
4.66            	3.63100780e-02	1.81550390e-02	1.81550390e-02	-4.06002046e-01	-1.52178660e-01	-2.53823386e-01	5.08223628e-02	1.87813675e-19	1.67967852e-20	0.00000000e+00	1.67967852e-20	-1.67967852e-20
4.68            	3.62857409e-02	1.81428705e-02	1.81428705e-02	-4.06130905e-01	-1.52143927e-01	-2.53986979e-01	5.09215261e-02	1.87873284e-19	1.67855271e-20	0.00000000e+00	1.67855271e-20	-1.67855271e-20
4.7             	3.62690508e-02	1.81345254e-02	1.81345254e-02	-4.06219629e-01	-1.52111617e-01	-2.54108012e-01	5.09981973e-02	1.87914327e-19	1.67778064e-20	0.00000000e+00	1.67778064e-20	-1.67778064e-20
4.72            	3.62718044e-02	1.81359022e-02	1.81359022e-02	-4.06203397e-01	-1.52100076e-01	-2.54103320e-01	5.10016218e-02	1.87906818e-19	1.67790801e-20	0.00000000e+00	1.67790801e-20	-1.67790801e-20
4.74            	3.62911959e-02	1.81455980e-02	1.81455980e-02	-4.06097973e-01	-1.52112473e-01	-2.53985499e-01	5.09365130e-02	1.87858050e-19	1.67880505e-20	0.00000000e+00	1.67880505e-20	-1.67880505e-20
4.76            	3.63148599e-02	1.81574299e-02	1.81574299e-02	-4.05971128e-01	-1.52139934e-01	-2.53831194e-01	5.08456300e-02	1.87799372e-19	1.67989973e-20	0.00000000e+00	1.67989973e-20	-1.67989973e-20
4.78            	3.63323758e-02	1.81661879e-02	1.81661879e-02	-4.05878304e-01	-1.52170504e-01	-2.53707800e-01	5.07686479e-02	1.87756433e-19	1.68071001e-20	0.00000000e+00	1.68071001e-20	-1.68071001e-20
4.8             	3.63393488e-02	1.81696744e-02	1.81696744e-02	-4.05841005e-01	-1.52193761e-01	-2.53647244e-01	5.07267412e-02	1.87739178e-19	1.68103257e-20	0.00000000e+00	1.68103257e-20	-1.68103257e-20
4.82            	3.63341265e-02	1.81670632e-02	1.81670632e-02	-4.05866842e-01	-1.52201612e-01	-2.53665230e-01	5.07318092e-02	1.87751130e-19	1.68079099e-20	0.00000000e+00	1.68079099e-20	-1.68079099e-20
4.84            	3.63187880e-02	1.81593940e-02	1.81593940e-02	-4.05944720e-01	-1.52191203e-01	-2.53753517e-01	5.07811566e-02	1.87787156e-19	1.68008145e-20	0.00000000e+00	1.68008145e-20	-1.68008145e-20
4.86            	3.62960542e-02	1.81480271e-02	1.81480271e-02	-4.06062083e-01	-1.52163471e-01	-2.53898611e-01	5.08675701e-02	1.87841447e-19	1.67902980e-20	0.00000000e+00	1.67902980e-20	-1.67902980e-20
4.88            	3.62730896e-02	1.81365448e-02	1.81365448e-02	-4.06182248e-01	-1.52127367e-01	-2.54054882e-01	5.09637574e-02	1.87897035e-19	1.67796747e-20	0.00000000e+00	1.67796747e-20	-1.67796747e-20
4.9             	3.62633532e-02	1.81316766e-02	1.81316766e-02	-4.06232329e-01	-1.52101724e-01	-2.54130605e-01	5.10144402e-02	1.87920202e-19	1.67751707e-20	0.00000000e+00	1.67751707e-20	-1.67751707e-20
4.92            	3.62739060e-02	1.81369530e-02	1.81369530e-02	-4.06173893e-01	-1.52100238e-01	-2.54073655e-01	5.09867084e-02	1.87893170e-19	1.67800523e-20	0.00000000e+00	1.67800523e-20	-1.67800523e-20
4.94            	3.62971256e-02	1.81485628e-02	1.81485628e-02	-4.06049415e-01	-1.52120349e-01	-2.53929066e-01	5.09043588e-02	1.87835587e-19	1.67907936e-20	0.00000000e+00	1.67907936e-20	-1.67907936e-20
4.96            	3.63202449e-02	1.81601225e-02	1.81601225e-02	-4.05928446e-01	-1.52151154e-01	-2.53777292e-01	5.08130689e-02	1.87779628e-19	1.68014884e-20	0.00000000e+00	1.68014884e-20	-1.68014884e-20
4.98            	3.63352783e-02	1.81676392e-02	1.81676392e-02	-4.05852361e-01	-1.52180948e-01	-2.53671413e-01	5.07452321e-02	1.87744432e-19	1.68084427e-20	0.00000000e+00	1.68084427e-20	-1.68084427e-20
5               	3.63389753e-02	1.81694876e-02	1.81694876e-02	-4.05836144e-01	-1.52200135e-01	-2.53636009e-01	5.07179367e-02	1.87736930e-19	1.68101529e-20	0.00000000e+00	1.68101529e-20	-1.68101529e-20
5.02            	3.63306970e-02	1.81653485e-02	1.81653485e-02	-4.05881832e-01	-1.52201931e-01	-2.53679901e-01	5.07389851e-02	1.87758065e-19	1.68063235e-20	0.00000000e+00	1.68063235e-20	-1.68063235e-20
5.04            	3.63135541e-02	1.81567770e-02	1.81567770e-02	-4.05972744e-01	-1.52185740e-01	-2.53787004e-01	5.08006322e-02	1.87800120e-19	1.67983933e-20	0.00000000e+00	1.67983933e-20	-1.67983933e-20
5.06            	3.62909998e-02	1.81454999e-02	1.81454999e-02	-4.06092452e-01	-1.52154617e-01	-2.53937835e-01	5.08916094e-02	1.87855496e-19	1.67879598e-20	0.00000000e+00	1.67879598e-20	-1.67879598e-20
5.08            	3.62720504e-02	1.81360252e-02	1.81360252e-02	-4.06193867e-01	-1.52120743e-01	-2.54073124e-01	5.09761907e-02	1.87902410e-19	1.67791940e-20	0.00000000e+00	1.67791940e-20	-1.67791940e-20
5.1             	3.62693577e-02	1.81346788e-02	1.81346788e-02	-4.06208411e-01	-1.52102581e-01	-2.54105830e-01	5.10016245e-02	1.87909138e-19	1.67779483e-20	0.00000000e+00	1.67779483e-20	-1.67779483e-20
5.12            	3.62851172e-02	1.81425586e-02	1.81425586e-02	-4.06124574e-01	-1.52108466e-01	-2.54016107e-01	5.09538206e-02	1.87870355e-19	1.67852386e-20	0.00000000e+00	1.67852386e-20	-1.67852386e-20
5.14            	3.63093172e-02	1.81546586e-02	1.81546586e-02	-4.05997468e-01	-1.52132656e-01	-2.53864812e-01	5.08660782e-02	1.87811557e-19	1.67964333e-20	0.00000000e+00	1.67964333e-20	-1.67964333e-20
5.16            	3.63301403e-02	1.81650702e-02	1.81650702e-02	-4.05890571e-01	-1.52163739e-01	-2.53726833e-01	5.07815469e-02	1.87762107e-19	1.68060659e-20	0.00000000e+00	1.68060659e-20	-1.68060659e-20
5.18            	3.63415005e-02	1.81707503e-02	1.81707503e-02	-4.05834461e-01	-1.52190550e-01	-2.53643912e-01	5.07266810e-02	1.87736151e-19	1.68113211e-20	0.00000000e+00	1.68113211e-20	-1.68113211e-20
5.2             	3.63409843e-02	1.81704922e-02	1.81704922e-02	-4.05839996e-01	-1.52204213e-01	-2.53635783e-01	5.07157852e-02	1.87738712e-19	1.68110823e-20	0.00000000e+00	1.68110823e-20	-1.68110823e-20
5.22            	3.63292919e-02	1.81646459e-02	1.81646459e-02	-4.05902492e-01	-1.52199843e-01	-2.53702649e-01	5.07514030e-02	1.87767622e-19	1.68056735e-20	0.00000000e+00	1.68056735e-20	-1.68056735e-20
5.24            	3.63096287e-02	1.81548144e-02	1.81548144e-02	-4.06005679e-01	-1.52177969e-01	-2.53827710e-01	5.08248706e-02	1.87815355e-19	1.67965774e-20	0.00000000e+00	1.67965774e-20	-1.67965774e-20
5.26            	3.62865868e-02	1.81432934e-02	1.81432934e-02	-4.06127316e-01	-1.52143858e-01	-2.53983458e-01	5.09198003e-02	1.87871624e-19	1.67859184e-20	0.00000000e+00	1.67859184e-20	-1.67859184e-20
5.28            	3.62713047e-02	1.81356524e-02	1.81356524e-02	-4.06208196e-01	-1.52112934e-01	-2.54095262e-01	5.09911637e-02	1.87909038e-19	1.67788490e-20	0.00000000e+00	1.67788490e-20	-1.67788490e-20
5.3             	3.62746403e-02	1.81373201e-02	1.81373201e-02	-4.06189146e-01	-1.52102250e-01	-2.54086895e-01	5.09923225e-02	1.87900226e-19	1.67803920e-20	0.00000000e+00	1.67803920e-20	-1.67803920e-20
5.32            	3.62939031e-02	1.81469515e-02	1.81469515e-02	-4.06085376e-01	-1.52114685e-01	-2.53970691e-01	5.09280031e-02	1.87852222e-19	1.67893029e-20	0.00000000e+00	1.67893029e-20	-1.67893029e-20
5.34            	3.63172947e-02	1.81586474e-02	1.81586474e-02	-4.05961503e-01	-1.52141727e-01	-2.53819777e-01	5.08390249e-02	1.87794920e-19	1.68001237e-20	0.00000000e+00	1.68001237e-20	-1.68001237e-20
5.36            	3.63346028e-02	1.81673014e-02	1.81673014e-02	-4.05871816e-01	-1.52171784e-01	-2.53700032e-01	5.07641238e-02	1.87753431e-19	1.68081303e-20	0.00000000e+00	1.68081303e-20	-1.68081303e-20
5.38            	3.63414855e-02	1.81707427e-02	1.81707427e-02	-4.05837382e-01	-1.52194572e-01	-2.53642811e-01	5.07241195e-02	1.87737503e-19	1.68113141e-20	0.00000000e+00	1.68113141e-20	-1.68113141e-20
5.4             	3.63364205e-02	1.81682102e-02	1.81682102e-02	-4.05864752e-01	-1.52202349e-01	-2.53662402e-01	5.07300266e-02	1.87750163e-19	1.68089711e-20	0.00000000e+00	1.68089711e-20	-1.68089711e-20
5.42            	3.63215057e-02	1.81607528e-02	1.81607528e-02	-4.05942187e-01	-1.52192332e-01	-2.53749856e-01	5.07787619e-02	1.87785985e-19	1.68020716e-20	0.00000000e+00	1.68020716e-20	-1.68020716e-20
5.44            	3.62992418e-02	1.81496209e-02	1.81496209e-02	-4.06057871e-01	-1.52165266e-01	-2.53892605e-01	5.08636697e-02	1.87839499e-19	1.67917725e-20	0.00000000e+00	1.67917725e-20	-1.67917725e-20
5.46            	3.62764392e-02	1.81382196e-02	1.81382196e-02	-4.06176850e-01	-1.52129676e-01	-2.54047174e-01	5.09587489e-02	1.87894538e-19	1.67812242e-20	0.00000000e+00	1.67812242e-20	-1.67812242e-20
5.48            	3.62662252e-02	1.81331126e-02	1.81331126e-02	-4.06228119e-01	-1.52103908e-01	-2.54124211e-01	5.10101516e-02	1.87918254e-19	1.67764993e-20	0.00000000e+00	1.67764993e-20	-1.67764993e-20
5.5             	3.62758866e-02	1.81379433e-02	1.81379433e-02	-4.06172229e-01	-1.52101680e-01	-2.54070549e-01	5.09844343e-02	1.87892400e-19	1.67809686e-20	0.00000000e+00	1.67809686e-20	-1.67809686e-20
5.52            	3.62981269e-02	1.81490634e-02	1.81490634e-02	-4.06050190e-01	-1.52120679e-01	-2.53929512e-01	5.09044164e-02	1.87835946e-19	1.67912567e-20	0.00000000e+00	1.67912567e-20	-1.67912567e-20
5.54            	3.63203446e-02	1.81601723e-02	1.81601723e-02	-4.05931045e-01	-1.52150334e-01	-2.53780712e-01	5.08151890e-02	1.87780830e-19	1.68015345e-20	0.00000000e+00	1.68015345e-20	-1.68015345e-20
5.56            	3.63345278e-02	1.81672639e-02	1.81672639e-02	-4.05856773e-01	-1.52179187e-01	-2.53677586e-01	5.07491998e-02	1.87746472e-19	1.68080956e-20	0.00000000e+00	1.68080956e-20	-1.68080956e-20
5.58            	3.63375149e-02	1.81687575e-02	1.81687575e-02	-4.05842247e-01	-1.52197829e-01	-2.53644418e-01	5.07232943e-02	1.87739753e-19	1.68094774e-20	0.00000000e+00	1.68094774e-20	-1.68094774e-20
5.6             	3.63287610e-02	1.81643805e-02	1.81643805e-02	-4.05889161e-01	-1.52199600e-01	-2.53689561e-01	5.07449804e-02	1.87761455e-19	1.68054279e-20	0.00000000e+00	1.68054279e-20	-1.68054279e-20
5.62            	3.63113236e-02	1.81556618e-02	1.81556618e-02	-4.05981012e-01	-1.52183743e-01	-2.53797269e-01	5.08067631e-02	1.87803944e-19	1.67973614e-20	0.00000000e+00	1.67973614e-20	-1.67973614e-20
5.64            	3.62881822e-02	1.81440911e-02	1.81440911e-02	-4.06103608e-01	-1.52152541e-01	-2.53951066e-01	5.08992626e-02	1.87860656e-19	1.67866564e-20	0.00000000e+00	1.67866564e-20	-1.67866564e-20
5.66            	3.62688385e-02	1.81344193e-02	1.81344193e-02	-4.06206545e-01	-1.52118501e-01	-2.54088044e-01	5.09847711e-02	1.87908274e-19	1.67777082e-20	0.00000000e+00	1.67777082e-20	-1.67777082e-20
5.68            	3.62666151e-02	1.81333076e-02	1.81333076e-02	-4.06217214e-01	-1.52100911e-01	-2.54116302e-01	5.10076955e-02	1.87913210e-19	1.67766796e-20	0.00000000e+00	1.67766796e-20	-1.67766796e-20
5.7             	3.62831743e-02	1.81415872e-02	1.81415872e-02	-4.06127383e-01	-1.52107708e-01	-2.54019675e-01	5.09559836e-02	1.87871655e-19	1.67843398e-20	0.00000000e+00	1.67843398e-20	-1.67843398e-20
5.72            	3.63079395e-02	1.81539697e-02	1.81539697e-02	-4.05995867e-01	-1.52132619e-01	-2.53863248e-01	5.08653143e-02	1.87810816e-19	1.67957960e-20	0.00000000e+00	1.67957960e-20	-1.67957960e-20
5.74            	3.63290133e-02	1.81645067e-02	1.81645067e-02	-4.05886961e-01	-1.52164063e-01	-2.53722898e-01	5.07794177e-02	1.87760437e-19	1.68055446e-20	0.00000000e+00	1.68055446e-20	-1.68055446e-20
5.76            	3.63403557e-02	1.81701779e-02	1.81701779e-02	-4.05831032e-01	-1.52190895e-01	-2.53640137e-01	5.07246207e-02	1.87734565e-19	1.68107915e-20	0.00000000e+00	1.68107915e-20	-1.68107915e-20
5.78            	3.63394620e-02	1.81697310e-02	1.81697310e-02	-4.05839350e-01	-1.52204126e-01	-2.53635224e-01	5.07155489e-02	1.87738413e-19	1.68103781e-20	0.00000000e+00	1.68103781e-20	-1.68103781e-20
5.8             	3.63273563e-02	1.81636782e-02	1.81636782e-02	-4.05905356e-01	-1.52199211e-01	-2.53706145e-01	5.07534674e-02	1.87768947e-19	1.68047781e-20	0.00000000e+00	1.68047781e-20	-1.68047781e-20
5.82            	3.63071367e-02	1.81535683e-02	1.81535683e-02	-4.06013206e-01	-1.52176610e-01	-2.53836596e-01	5.08299933e-02	1.87818837e-19	1.67954246e-20	0.00000000e+00	1.67954246e-20	-1.67954246e-20
5.84            	3.62837969e-02	1.81418984e-02	1.81418984e-02	-4.06138053e-01	-1.52141887e-01	-2.53996166e-01	5.09271399e-02	1.87876591e-19	1.67846278e-20	0.00000000e+00	1.67846278e-20	-1.67846278e-20
5.86            	3.62693951e-02	1.81346975e-02	1.81346975e-02	-4.06215259e-01	-1.52111452e-01	-2.54103807e-01	5.09961773e-02	1.87912306e-19	1.67779656e-20	0.00000000e+00	1.67779656e-20	-1.67779656e-20
5.88            	3.62745970e-02	1.81372985e-02	1.81372985e-02	-4.06186750e-01	-1.52102475e-01	-2.54084275e-01	5.09909001e-02	1.87899117e-19	1.67803720e-20	0.00000000e+00	1.67803720e-20	-1.67803720e-20
5.9             	3.62954237e-02	1.81477119e-02	1.81477119e-02	-4.06075159e-01	-1.52116757e-01	-2.53958403e-01	5.09208230e-02	1.87847496e-19	1.67900063e-20	0.00000000e+00	1.67900063e-20	-1.67900063e-20
5.92            	3.63194736e-02	1.81597368e-02	1.81597368e-02	-4.05948531e-01	-1.52145098e-01	-2.53803433e-01	5.08291679e-02	1.87788919e-19	1.68011316e-20	0.00000000e+00	1.68011316e-20	-1.68011316e-20
5.94            	3.63368760e-02	1.81684380e-02	1.81684380e-02	-4.05859041e-01	-1.52175610e-01	-2.53683431e-01	5.07539107e-02	1.87747522e-19	1.68091818e-20	0.00000000e+00	1.68091818e-20	-1.68091818e-20
5.96            	3.63434353e-02	1.81717177e-02	1.81717177e-02	-4.05826900e-01	-1.52198025e-01	-2.53628875e-01	5.07154248e-02	1.87732654e-19	1.68122161e-20	0.00000000e+00	1.68122161e-20	-1.68122161e-20
5.98            	3.63377276e-02	1.81688638e-02	1.81688638e-02	-4.05858435e-01	-1.52204532e-01	-2.53653903e-01	5.07246852e-02	1.87747241e-19	1.68095758e-20	0.00000000e+00	1.68095758e-20	-1.68095758e-20
6               	3.63220192e-02	1.81610096e-02	1.81610096e-02	-4.05941436e-01	-1.52192714e-01	-2.53748721e-01	5.07780036e-02	1.87785637e-19	1.68023092e-20	0.00000000e+00	1.68023092e-20	-1.68023092e-20
6.02            	3.62988882e-02	1.81494441e-02	1.81494441e-02	-4.06063905e-01	-1.52163611e-01	-2.53900294e-01	5.08683417e-02	1.87842290e-19	1.67916089e-20	0.00000000e+00	1.67916089e-20	-1.67916089e-20
6.04            	3.62765489e-02	1.81382744e-02	1.81382744e-02	-4.06182723e-01	-1.52127585e-01	-2.54055138e-01	5.09637763e-02	1.87897255e-19	1.67812749e-20	0.00000000e+00	1.67812749e-20	-1.67812749e-20
6.06            	3.62685472e-02	1.81342736e-02	1.81342736e-02	-4.06224007e-01	-1.52103706e-01	-2.54120301e-01	5.10082973e-02	1.87916353e-19	1.67775734e-20	0.00000000e+00	1.67775734e-20	-1.67775734e-20
6.08            	3.62802864e-02	1.81401432e-02	1.81401432e-02	-4.06158402e-01	-1.52103936e-01	-2.54054467e-01	5.09752655e-02	1.87886004e-19	1.67830039e-20	0.00000000e+00	1.67830039e-20	-1.67830039e-20
6.1             	3.63031420e-02	1.81515710e-02	1.81515710e-02	-4.06034012e-01	-1.52124583e-01	-2.53909429e-01	5.08924230e-02	1.87828462e-19	1.67935767e-20	0.00000000e+00	1.67935767e-20	-1.67935767e-20
6.12            	3.63245607e-02	1.81622804e-02	1.81622804e-02	-4.05919437e-01	-1.52154581e-01	-2.53764856e-01	5.08051377e-02	1.87775460e-19	1.68034849e-20	0.00000000e+00	1.68034849e-20	-1.68034849e-20
6.14            	3.63373538e-02	1.81686769e-02	1.81686769e-02	-4.05852082e-01	-1.52182483e-01	-2.53669599e-01	5.07435580e-02	1.87744303e-19	1.68094028e-20	0.00000000e+00	1.68094028e-20	-1.68094028e-20
6.16            	3.63387281e-02	1.81693641e-02	1.81693641e-02	-4.05845080e-01	-1.52199174e-01	-2.53645906e-01	5.07233664e-02	1.87741063e-19	1.68100386e-20	0.00000000e+00	1.68100386e-20	-1.68100386e-20
6.18            	3.63286488e-02	1.81643244e-02	1.81643244e-02	-4.05897686e-01	-1.52198735e-01	-2.53698951e-01	5.07501079e-02	1.87765399e-19	1.68053760e-20	0.00000000e+00	1.68053760e-20	-1.68053760e-20
6.2             	3.63097496e-02	1.81548748e-02	1.81548748e-02	-4.05996219e-01	-1.52180359e-01	-2.53815860e-01	5.08177507e-02	1.87810979e-19	1.67966333e-20	0.00000000e+00	1.67966333e-20	-1.67966333e-20
6.22            	3.62857030e-02	1.81428515e-02	1.81428515e-02	-4.06122773e-01	-1.52147401e-01	-2.53975372e-01	5.09139857e-02	1.87869522e-19	1.67855096e-20	0.00000000e+00	1.67855096e-20	-1.67855096e-20
6.24            	3.62674619e-02	1.81337310e-02	1.81337310e-02	-4.06218598e-01	-1.52114370e-01	-2.54104228e-01	5.09949285e-02	1.87913850e-19	1.67770714e-20	0.00000000e+00	1.67770714e-20	-1.67770714e-20
6.26            	3.62675376e-02	1.81337688e-02	1.81337688e-02	-4.06215211e-01	-1.52099909e-01	-2.54115302e-01	5.10076966e-02	1.87912283e-19	1.67771064e-20	0.00000000e+00	1.67771064e-20	-1.67771064e-20
6.28            	3.62852431e-02	1.81426215e-02	1.81426215e-02	-4.06117114e-01	-1.52109379e-01	-2.54007735e-01	5.09491778e-02	1.87866905e-19	1.67852968e-20	0.00000000e+00	1.67852968e-20	-1.67852968e-20
6.3             	3.63091522e-02	1.81545761e-02	1.81545761e-02	-4.05987677e-01	-1.52135274e-01	-2.53852403e-01	5.08585643e-02	1.87807028e-19	1.67963570e-20	0.00000000e+00	1.67963570e-20	-1.67963570e-20
6.32            	3.63282277e-02	1.81641139e-02	1.81641139e-02	-4.05886615e-01	-1.52165946e-01	-2.53720669e-01	5.07773612e-02	1.87760277e-19	1.68051812e-20	0.00000000e+00	1.68051812e-20	-1.68051812e-20
6.34            	3.63373564e-02	1.81686782e-02	1.81686782e-02	-4.05839763e-01	-1.52190720e-01	-2.53649043e-01	5.07291612e-02	1.87738604e-19	1.68094041e-20	0.00000000e+00	1.68094041e-20	-1.68094041e-20
6.36            	3.63345301e-02	1.81672651e-02	1.81672651e-02	-4.05856424e-01	-1.52201167e-01	-2.53655257e-01	5.07270451e-02	1.87746311e-19	1.68080966e-20	0.00000000e+00	1.68080966e-20	-1.68080966e-20
6.38            	3.63214231e-02	1.81607116e-02	1.81607116e-02	-4.05926952e-01	-1.52193903e-01	-2.53733050e-01	5.07695737e-02	1.87778937e-19	1.68020334e-20	0.00000000e+00	1.68020334e-20	-1.68020334e-20
6.4             	3.63010341e-02	1.81505170e-02	1.81505170e-02	-4.06036144e-01	-1.52169856e-01	-2.53866288e-01	5.08482160e-02	1.87829448e-19	1.67926016e-20	0.00000000e+00	1.67926016e-20	-1.67926016e-20
6.42            	3.62789349e-02	1.81394675e-02	1.81394675e-02	-4.06155481e-01	-1.52135741e-01	-2.54019740e-01	5.09419993e-02	1.87884653e-19	1.67823787e-20	0.00000000e+00	1.67823787e-20	-1.67823787e-20
6.44            	3.62674885e-02	1.81337443e-02	1.81337443e-02	-4.06217955e-01	-1.52108603e-01	-2.54109353e-01	5.10003749e-02	1.87913553e-19	1.67770837e-20	0.00000000e+00	1.67770837e-20	-1.67770837e-20
6.46            	3.62756345e-02	1.81378172e-02	1.81378172e-02	-4.06174620e-01	-1.52103710e-01	-2.54070910e-01	5.09836004e-02	1.87893506e-19	1.67808519e-20	0.00000000e+00	1.67808519e-20	-1.67808519e-20
6.48            	3.62977463e-02	1.81488732e-02	1.81488732e-02	-4.06056951e-01	-1.52120750e-01	-2.53936201e-01	5.09077257e-02	1.87839073e-19	1.67910807e-20	0.00000000e+00	1.67910807e-20	-1.67910807e-20
6.5             	3.63213758e-02	1.81606879e-02	1.81606879e-02	-4.05933033e-01	-1.52149935e-01	-2.53783099e-01	5.08165819e-02	1.87781750e-19	1.68020115e-20	0.00000000e+00	1.68020115e-20	-1.68020115e-20
6.52            	3.63376085e-02	1.81688042e-02	1.81688042e-02	-4.05849852e-01	-1.52179676e-01	-2.53670177e-01	5.07452503e-02	1.87743271e-19	1.68095207e-20	0.00000000e+00	1.68095207e-20	-1.68095207e-20
6.54            	3.63426743e-02	1.81713371e-02	1.81713371e-02	-4.05825678e-01	-1.52200083e-01	-2.53625595e-01	5.07127557e-02	1.87732088e-19	1.68118641e-20	0.00000000e+00	1.68118641e-20	-1.68118641e-20
6.56            	3.63355077e-02	1.81677538e-02	1.81677538e-02	-4.05865202e-01	-1.52203804e-01	-2.53661398e-01	5.07287974e-02	1.87750372e-19	1.68085488e-20	0.00000000e+00	1.68085488e-20	-1.68085488e-20
6.58            	3.63191094e-02	1.81595547e-02	1.81595547e-02	-4.05952328e-01	-1.52189685e-01	-2.53762643e-01	5.07864788e-02	1.87790676e-19	1.68009631e-20	0.00000000e+00	1.68009631e-20	-1.68009631e-20
6.6             	3.62965000e-02	1.81482500e-02	1.81482500e-02	-4.06072758e-01	-1.52159816e-01	-2.53912941e-01	5.08765625e-02	1.87846386e-19	1.67905042e-20	0.00000000e+00	1.67905042e-20	-1.67905042e-20
6.62            	3.62759484e-02	1.81379742e-02	1.81379742e-02	-4.06183275e-01	-1.52125071e-01	-2.54058204e-01	5.09665670e-02	1.87897510e-19	1.67809971e-20	0.00000000e+00	1.67809971e-20	-1.67809971e-20
6.64            	3.62705250e-02	1.81352625e-02	1.81352625e-02	-4.06212668e-01	-1.52104171e-01	-2.54108496e-01	5.10021624e-02	1.87911107e-19	1.67784883e-20	0.00000000e+00	1.67784883e-20	-1.67784883e-20
6.66            	3.62841420e-02	1.81420710e-02	1.81420710e-02	-4.06139576e-01	-1.52107272e-01	-2.54032304e-01	5.09625162e-02	1.87877295e-19	1.67847874e-20	0.00000000e+00	1.67847874e-20	-1.67847874e-20
6.68            	3.63075558e-02	1.81537779e-02	1.81537779e-02	-4.06014843e-01	-1.52129517e-01	-2.53885326e-01	5.08779042e-02	1.87819595e-19	1.67956185e-20	0.00000000e+00	1.67956185e-20	-1.67956185e-20
