# Region type : patch obstacle
# Faces       : 320
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.12925       	4.778166e+00
0.1295        	4.777936e+00
0.12975       	4.777826e+00
0.13          	4.777970e+00
0.13025       	4.778151e+00
0.1305        	4.778164e+00
0.13075       	4.777930e+00
0.131         	4.777798e+00
0.13125       	4.777901e+00
0.1315        	4.778080e+00
0.13175       	4.778148e+00
0.132         	4.777952e+00
0.13225       	4.777758e+00
0.1325        	4.777793e+00
0.13275       	4.777991e+00
0.133         	4.778185e+00
0.13325       	4.778118e+00
0.1335        	4.777858e+00
0.13375       	4.777794e+00
0.134         	4.777982e+00
0.13425       	4.778154e+00
0.1345        	4.778146e+00
0.13475       	4.777929e+00
0.135         	4.777809e+00
0.13525       	4.777929e+00
0.1355        	4.778078e+00
0.13575       	4.778100e+00
0.136         	4.777927e+00
0.13625       	4.777822e+00
0.1365        	4.777944e+00
0.13675       	4.778104e+00
0.137         	4.778138e+00
0.13725       	4.777953e+00
0.1375        	4.777832e+00
0.13775       	4.777876e+00
0.138         	4.777964e+00
0.13825       	4.778020e+00
0.1385        	4.777919e+00
0.13875       	4.777779e+00
0.139         	4.777762e+00
0.13925       	4.777872e+00
0.1395        	4.777995e+00
0.13975       	4.777982e+00
0.14          	4.777830e+00
0.14025       	4.777766e+00
0.1405        	4.777831e+00
0.14075       	4.777908e+00
0.141         	4.777902e+00
0.14125       	4.777796e+00
0.1415        	4.777732e+00
0.14175       	4.777785e+00
0.142         	4.777873e+00
0.14225       	4.777888e+00
0.1425        	4.777822e+00
0.14275       	4.777818e+00
0.143         	4.777898e+00
0.14325       	4.777969e+00
0.1435        	4.777925e+00
0.14375       	4.777832e+00
0.144         	4.777831e+00
0.14425       	4.777869e+00
0.1445        	4.777884e+00
0.14475       	4.777875e+00
0.145         	4.777843e+00
0.14525       	4.777867e+00
0.1455        	4.777883e+00
0.14575       	4.777908e+00
0.146         	4.777955e+00
0.14625       	4.777993e+00
0.1465        	4.778023e+00
0.14675       	4.778048e+00
0.147         	4.778031e+00
0.14725       	4.778005e+00
0.1475        	4.777979e+00
0.14775       	4.778016e+00
0.148         	4.778057e+00
0.14825       	4.778042e+00
0.1485        	4.778030e+00
0.14875       	4.777990e+00
0.149         	4.778057e+00
0.14925       	4.778138e+00
0.1495        	4.778111e+00
0.14975       	4.778042e+00
0.15          	4.777938e+00
0.15025       	4.777964e+00
0.1505        	4.778047e+00
0.15075       	4.778017e+00
0.151         	4.777917e+00
0.15125       	4.777825e+00
0.1515        	4.777862e+00
0.15175       	4.777994e+00
0.152         	4.778034e+00
0.15225       	4.777924e+00
0.1525        	4.777840e+00
0.15275       	4.777843e+00
0.153         	4.777987e+00
0.15325       	4.778045e+00
0.1535        	4.777937e+00
0.15375       	4.777850e+00
0.154         	4.777845e+00
0.15425       	4.778015e+00
0.1545        	4.778098e+00
0.15475       	4.777989e+00
0.155         	4.777865e+00
0.15525       	4.777859e+00
0.1555        	4.778044e+00
0.15575       	4.778161e+00
0.156         	4.778042e+00
0.15625       	4.777835e+00
0.1565        	4.777782e+00
0.15675       	4.777956e+00
0.157         	4.778140e+00
0.15725       	4.778032e+00
0.1575        	4.777755e+00
0.15775       	4.777671e+00
0.158         	4.777855e+00
0.15825       	4.778112e+00
0.1585        	4.778044e+00
0.15875       	4.777744e+00
0.159         	4.777587e+00
0.15925       	4.777745e+00
0.1595        	4.778066e+00
0.15975       	4.778054e+00
0.16          	4.777744e+00
0.16025       	4.777528e+00
0.1605        	4.777614e+00
0.16075       	4.777934e+00
0.161         	4.778088e+00
0.16125       	4.777908e+00
0.1615        	4.777654e+00
0.16175       	4.777594e+00
0.162         	4.777863e+00
0.16225       	4.778151e+00
0.1625        	4.778104e+00
0.16275       	4.777802e+00
0.163         	4.777684e+00
0.16325       	4.777832e+00
0.1635        	4.778077e+00
0.16375       	4.778111e+00
0.164         	4.777874e+00
0.16425       	4.777702e+00
0.1645        	4.777770e+00
0.16475       	4.777983e+00
0.165         	4.778077e+00
0.16525       	4.777948e+00
0.1655        	4.777766e+00
0.16575       	4.777731e+00
0.166         	4.777885e+00
0.16625       	4.778038e+00
0.1665        	4.778001e+00
0.16675       	4.777833e+00
0.167         	4.777747e+00
0.16725       	4.777874e+00
0.1675        	4.778091e+00
0.16775       	4.778100e+00
0.168         	4.777910e+00
0.16825       	4.777789e+00
0.1685        	4.777921e+00
0.16875       	4.778154e+00
0.169         	4.778221e+00
0.16925       	4.778002e+00
0.1695        	4.777840e+00
0.16975       	4.777906e+00
0.17          	4.778095e+00
0.17025       	4.778169e+00
0.1705        	4.777975e+00
0.17075       	4.777771e+00
0.171         	4.777764e+00
0.17125       	4.777928e+00
0.1715        	4.778113e+00
0.17175       	4.778085e+00
0.172         	4.777868e+00
0.17225       	4.777752e+00
0.1725        	4.777893e+00
0.17275       	4.778097e+00
0.173         	4.778131e+00
0.17325       	4.777920e+00
0.1735        	4.777760e+00
0.17375       	4.777873e+00
0.174         	4.778074e+00
0.17425       	4.778150e+00
0.1745        	4.777946e+00
0.17475       	4.777758e+00
0.175         	4.777855e+00
0.17525       	4.778054e+00
0.1755        	4.778149e+00
0.17575       	4.777937e+00
0.176         	4.777729e+00
0.17625       	4.777757e+00
0.1765        	4.777939e+00
0.17675       	4.778086e+00
0.177         	4.777992e+00
0.17725       	4.777775e+00
0.1775        	4.777742e+00
0.17775       	4.777922e+00
0.178         	4.778138e+00
0.17825       	4.778147e+00
0.1785        	4.777902e+00
0.17875       	4.777744e+00
0.179         	4.777833e+00
0.17925       	4.777970e+00
0.1795        	4.778006e+00
0.17975       	4.777812e+00
0.18          	4.777647e+00
0.18025       	4.777727e+00
0.1805        	4.777873e+00
0.18075       	4.777954e+00
0.181         	4.777819e+00
0.18125       	4.777694e+00
0.1815        	4.777772e+00
0.18175       	4.777905e+00
0.182         	4.777961e+00
0.18225       	4.777873e+00
0.1825        	4.777771e+00
0.18275       	4.777795e+00
0.183         	4.777886e+00
0.18325       	4.777994e+00
0.1835        	4.777944e+00
0.18375       	4.777818e+00
0.184         	4.777788e+00
0.18425       	4.777897e+00
0.1845        	4.778030e+00
0.18475       	4.778073e+00
0.185         	4.777971e+00
0.18525       	4.777919e+00
0.1855        	4.777985e+00
0.18575       	4.778062e+00
0.186         	4.778070e+00
0.18625       	4.777989e+00
0.1865        	4.777941e+00
0.18675       	4.777993e+00
0.187         	4.778071e+00
0.18725       	4.778076e+00
0.1875        	4.778018e+00
0.18775       	4.777988e+00
0.188         	4.778041e+00
0.18825       	4.778095e+00
0.1885        	4.778058e+00
0.18875       	4.777922e+00
0.189         	4.777898e+00
0.18925       	4.777930e+00
0.1895        	4.777949e+00
0.18975       	4.777949e+00
0.19          	4.777900e+00
0.19025       	4.777898e+00
0.1905        	4.777926e+00
0.19075       	4.777939e+00
0.191         	4.777988e+00
0.19125       	4.778006e+00
0.1915        	4.778023e+00
0.19175       	4.778019e+00
0.192         	4.777960e+00
0.19225       	4.777915e+00
0.1925        	4.777876e+00
0.19275       	4.777926e+00
0.193         	4.777996e+00
0.19325       	4.777992e+00
0.1935        	4.777956e+00
0.19375       	4.777900e+00
0.194         	4.777976e+00
0.19425       	4.778099e+00
0.1945        	4.778100e+00
0.19475       	4.777998e+00
0.195         	4.777875e+00
0.19525       	4.777878e+00
0.1955        	4.777996e+00
0.19575       	4.778026e+00
0.196         	4.777893e+00
0.19625       	4.777787e+00
0.1965        	4.777784e+00
0.19675       	4.777928e+00
0.197         	4.777993e+00
0.19725       	4.777884e+00
0.1975        	4.777788e+00
0.19775       	4.777762e+00
0.198         	4.777914e+00
0.19825       	4.777979e+00
0.1985        	4.777860e+00
0.19875       	4.777709e+00
0.199         	4.777671e+00
0.19925       	4.777852e+00
0.1995        	4.777989e+00
