# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.01075       	p             	9.996440e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.828692e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.011         	rho           	1.399672e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.005963e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.011         	p             	9.996696e-01	(2.143111e-02 1.078380e-02 -7.271384e-21)	1	6.725469e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.01125       	rho           	1.399543e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.057950e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
0.01125       	p             	9.995478e-01	(2.381117e-03 2.060787e-03 3.145493e-20)	0	6.803957e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0115        	rho           	1.399659e+00	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	5.077311e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.0115        	p             	9.996159e-01	(1.381111e-02 6.953474e-03 -3.686504e-20)	0	6.865480e+00	(1.190611e-02 3.656514e-03 -1.474061e-20)	0
0.01175       	rho           	1.399757e+00	(8.096115e-03 4.516701e-03 6.186963e-20)	0	5.071165e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01175       	p             	9.997220e-01	(8.096115e-03 4.516701e-03 6.186963e-20)	0	6.855923e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.012         	rho           	1.399762e+00	(1.428617e-03 1.807958e-03 1.941034e-20)	0	5.059376e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.012         	p             	9.996950e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.830593e+00	(1.285861e-02 3.910938e-03 -3.280694e-21)	0
0.01225       	rho           	1.399728e+00	(1.762111e-02 8.875019e-03 2.749849e-19)	0	5.010912e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.01225       	p             	9.996613e-01	(1.762111e-02 8.875019e-03 2.749849e-19)	0	6.741494e+00	(1.381111e-02 4.165362e-03 -1.674259e-19)	0
0.0125        	rho           	1.399535e+00	(2.381117e-03 2.060787e-03 3.145493e-20)	0	5.055252e+00	(1.095361e-02 3.402090e-03 1.576277e-19)	0
