# Region type : patch obstacle
# Faces       : 80
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.152         	4.765441e+00
0.15225       	4.765503e+00
0.1525        	4.765549e+00
0.15275       	4.765584e+00
0.153         	4.765621e+00
0.15325       	4.765648e+00
0.1535        	4.765668e+00
0.15375       	4.765678e+00
0.154         	4.765692e+00
0.15425       	4.765719e+00
0.1545        	4.765734e+00
0.15475       	4.765728e+00
0.155         	4.765723e+00
0.15525       	4.765733e+00
0.1555        	4.765756e+00
0.15575       	4.765777e+00
0.156         	4.765788e+00
0.15625       	4.765785e+00
0.1565        	4.765760e+00
0.15675       	4.765711e+00
0.157         	4.765621e+00
0.15725       	4.765529e+00
0.1575        	4.765449e+00
0.15775       	4.765398e+00
0.158         	4.765394e+00
0.15825       	4.765413e+00
0.1585        	4.765443e+00
0.15875       	4.765486e+00
0.159         	4.765565e+00
0.15925       	4.765675e+00
0.1595        	4.765779e+00
0.15975       	4.765867e+00
0.16          	4.765935e+00
0.16025       	4.765988e+00
0.1605        	4.766018e+00
0.16075       	4.766027e+00
0.161         	4.766026e+00
0.16125       	4.766014e+00
0.1615        	4.765994e+00
0.16175       	4.765960e+00
0.162         	4.765906e+00
0.16225       	4.765826e+00
0.1625        	4.765717e+00
0.16275       	4.765588e+00
0.163         	4.765452e+00
0.16325       	4.765339e+00
0.1635        	4.765253e+00
0.16375       	4.765200e+00
0.164         	4.765210e+00
0.16425       	4.765276e+00
0.1645        	4.765377e+00
0.16475       	4.765487e+00
0.165         	4.765592e+00
0.16525       	4.765695e+00
0.1655        	4.765799e+00
0.16575       	4.765898e+00
0.166         	4.765966e+00
0.16625       	4.765996e+00
0.1665        	4.765988e+00
0.16675       	4.765938e+00
0.167         	4.765865e+00
0.16725       	4.765767e+00
0.1675        	4.765648e+00
0.16775       	4.765526e+00
0.168         	4.765424e+00
0.16825       	4.765349e+00
0.1685        	4.765273e+00
0.16875       	4.765196e+00
0.169         	4.765123e+00
0.16925       	4.765103e+00
0.1695        	4.765162e+00
0.16975       	4.765279e+00
0.17          	4.765427e+00
0.17025       	4.765578e+00
0.1705        	4.765727e+00
0.17075       	4.765861e+00
0.171         	4.765964e+00
0.17125       	4.766043e+00
0.1715        	4.766101e+00
0.17175       	4.766139e+00
0.172         	4.766151e+00
0.17225       	4.766126e+00
0.1725        	4.766048e+00
0.17275       	4.765917e+00
0.173         	4.765762e+00
0.17325       	4.765608e+00
0.1735        	4.765460e+00
0.17375       	4.765316e+00
0.174         	4.765168e+00
0.17425       	4.765023e+00
0.1745        	4.764889e+00
0.17475       	4.764799e+00
0.175         	4.764762e+00
0.17525       	4.764782e+00
0.1755        	4.764855e+00
0.17575       	4.764956e+00
0.176         	4.765072e+00
0.17625       	4.765188e+00
0.1765        	4.765293e+00
0.17675       	4.765382e+00
0.177         	4.765449e+00
0.17725       	4.765498e+00
0.1775        	4.765514e+00
0.17775       	4.765495e+00
0.178         	4.765437e+00
0.17825       	4.765355e+00
0.1785        	4.765260e+00
0.17875       	4.765156e+00
0.179         	4.765055e+00
0.17925       	4.764960e+00
0.1795        	4.764875e+00
0.17975       	4.764805e+00
0.18          	4.764758e+00
0.18025       	4.764743e+00
0.1805        	4.764744e+00
0.18075       	4.764769e+00
0.181         	4.764821e+00
0.18125       	4.764895e+00
