# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0135        	rho           	1.399395e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.088254e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0135        	p             	9.994209e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.885117e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01375       	rho           	1.399107e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.074957e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01375       	p             	9.991261e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.860229e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.014         	rho           	1.399089e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.053812e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.014         	p             	9.991049e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.820617e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01425       	rho           	1.399123e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.024906e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01425       	p             	9.991387e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.767234e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0145        	rho           	1.399160e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.049467e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0145        	p             	9.991738e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.781844e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01475       	rho           	1.399202e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.071043e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01475       	p             	9.992165e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.829536e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.015         	rho           	1.399448e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.094410e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.015         	p             	9.993770e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.887955e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01525       	rho           	1.399456e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.103265e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01525       	p             	9.993869e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.909788e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0155        	rho           	1.399468e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.103286e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0155        	p             	9.994018e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.911754e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01575       	rho           	1.399480e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.095558e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01575       	p             	9.994155e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.899937e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.016         	rho           	1.399487e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.088047e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.016         	p             	9.994174e-01	(4.857692e-02 2.434108e-02 -9.097727e-20)	15	6.885936e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01625       	rho           	1.399489e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.074652e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01625       	p             	9.994122e-01	(4.857692e-02 2.434108e-02 -9.097727e-20)	15	6.860167e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0165        	rho           	1.399165e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.051363e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0165        	p             	9.991881e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.816331e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01675       	rho           	1.399081e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.020242e+00	(2.762194e-02 8.307519e-03 -4.850757e-20)	15
0.01675       	p             	9.990971e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.755784e+00	(2.762194e-02 8.307519e-03 -4.850757e-20)	15
0.017         	rho           	1.399110e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.061480e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.017         	p             	9.991240e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.805359e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01725       	rho           	1.399154e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.075329e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01725       	p             	9.991660e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.837332e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0175        	rho           	1.399449e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.096422e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0175        	p             	9.993773e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.892516e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01775       	rho           	1.399458e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.103151e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01775       	p             	9.993885e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.909756e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.018         	rho           	1.399471e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.102923e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.018         	p             	9.994042e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.910965e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.01825       	rho           	1.399482e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.093163e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01825       	p             	9.994180e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.896014e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0185        	rho           	1.399489e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.086284e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0185        	p             	9.994264e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.883458e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01875       	rho           	1.399490e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.072869e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01875       	p             	9.994275e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.858141e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.019         	rho           	1.399258e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.048027e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.019         	p             	9.992886e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.812516e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.01925       	rho           	1.399087e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.019156e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01925       	p             	9.991037e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.745293e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.0195        	rho           	1.399097e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.067632e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.0195        	p             	9.991121e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.816716e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01975       	rho           	1.399140e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.076406e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.01975       	p             	9.991530e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.835442e+00	(2.190695e-02 6.785762e-03 -3.493624e-20)	14
0.02          	rho           	1.399247e+00	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	5.089810e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.02          	p             	9.992714e-01	(4.761964e-03 4.109540e-03 -5.989027e-20)	14	6.882054e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.02025       	rho           	1.399461e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.096896e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.02025       	p             	9.993910e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.898715e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0205        	rho           	1.399475e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.095729e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.0205        	p             	9.994081e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.895528e+00	(2.381195e-02 7.293014e-03 -3.845440e-20)	15
0.02075       	rho           	1.399487e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.085627e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.02075       	p             	9.994225e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.880476e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.021         	rho           	1.399494e+00	(1.619195e-02 8.965539e-03 2.614703e-19)	14	5.077988e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
0.021         	p             	9.994319e-01	(1.619195e-02 8.965539e-03 2.614703e-19)	14	6.866599e+00	(2.571694e-02 7.800266e-03 3.061882e-19)	15
