# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
0.0155        	rho           	1.399156e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043222e+00	(2.095365e-01 5.855152e-02 8.084700e-21)	13
0.0155        	p             	9.990335e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.799648e+00	(2.171562e-01 6.054217e-02 4.403930e-21)	13
0.01575       	rho           	1.399122e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043701e+00	(2.095365e-01 5.855152e-02 8.084700e-21)	13
0.01575       	p             	9.990057e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.800748e+00	(2.095365e-01 5.855152e-02 8.084700e-21)	13
0.016         	rho           	1.399092e+00	(1.142132e-02 1.426081e-02 2.651029e-20)	5	5.043320e+00	(2.019168e-01 5.656086e-02 -1.778972e-20)	13
0.016         	p             	9.989804e-01	(1.142132e-02 1.426081e-02 2.651029e-20)	5	6.799763e+00	(2.019168e-01 5.656086e-02 -1.778972e-20)	13
0.01625       	rho           	1.399058e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043260e+00	(1.942971e-01 5.457020e-02 1.160424e-20)	8
0.01625       	p             	9.988923e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799291e+00	(1.942971e-01 5.457020e-02 1.160424e-20)	8
0.0165        	rho           	1.398954e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043037e+00	(1.942971e-01 5.457020e-02 1.160424e-20)	8
0.0165        	p             	9.987791e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799894e+00	(1.942971e-01 5.457020e-02 1.160424e-20)	8
0.01675       	rho           	1.398861e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043045e+00	(1.866773e-01 5.257954e-02 1.900131e-20)	8
0.01675       	p             	9.986798e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799689e+00	(1.866773e-01 5.257954e-02 1.900131e-20)	8
0.017         	rho           	1.398779e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043081e+00	(1.790576e-01 5.058888e-02 6.803394e-21)	8
0.017         	p             	9.985925e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799506e+00	(1.790576e-01 5.058888e-02 6.803394e-21)	8
0.01725       	rho           	1.398707e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.042813e+00	(1.714378e-01 4.859821e-02 -1.384083e-19)	8
0.01725       	p             	9.985152e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.798889e+00	(1.790576e-01 5.058888e-02 6.803394e-21)	8
0.0175        	rho           	1.398642e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.042584e+00	(1.638181e-01 4.660754e-02 4.507046e-19)	8
0.0175        	p             	9.984463e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799228e+00	(1.714378e-01 4.859821e-02 -1.384083e-19)	8
0.01775       	rho           	1.398583e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.042943e+00	(1.638181e-01 4.660754e-02 4.507046e-19)	8
0.01775       	p             	9.983843e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.799590e+00	(1.638181e-01 4.660754e-02 4.507046e-19)	8
0.018         	rho           	1.398531e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043473e+00	(1.561983e-01 4.461687e-02 1.458306e-19)	8
0.018         	p             	9.983283e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.800179e+00	(1.561983e-01 4.461687e-02 1.458306e-19)	8
0.01825       	rho           	1.398484e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043984e+00	(1.485785e-01 4.262620e-02 2.023300e-19)	8
0.01825       	p             	9.982773e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.800847e+00	(1.485785e-01 4.262620e-02 2.023300e-19)	8
0.0185        	rho           	1.398441e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043798e+00	(1.485785e-01 4.262620e-02 2.023300e-19)	8
0.0185        	p             	9.982310e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.801450e+00	(1.485785e-01 4.262620e-02 2.023300e-19)	8
0.01875       	rho           	1.398402e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.043014e+00	(1.409587e-01 4.063552e-02 9.734304e-20)	8
0.01875       	p             	9.981889e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.800161e+00	(1.409587e-01 4.063552e-02 9.734304e-20)	8
0.019         	rho           	1.398369e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.041203e+00	(1.409587e-01 4.063552e-02 9.734304e-20)	8
0.019         	p             	9.981522e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.797604e+00	(1.409587e-01 4.063552e-02 9.734304e-20)	8
0.01925       	rho           	1.398342e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.038258e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.01925       	p             	9.981229e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.792579e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.0195        	rho           	1.398320e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.034680e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.0195        	p             	9.980998e-01	(5.714054e-02 3.244692e-02 3.885475e-19)	4	6.786563e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
0.01975       	rho           	1.398303e+00	(5.714054e-02 3.244692e-02 3.885475e-19)	4	5.029599e+00	(1.333389e-01 3.864485e-02 -1.708885e-19)	8
