# Region type : patch obstacle
# Faces       : 40
# Area        : 3.155522e-03
# Scale factor: 1.000000e+00
# Time        	areaAverage(p)
0.1175        	4.766118e+00
0.11775       	4.766129e+00
0.118         	4.766121e+00
0.11825       	4.766096e+00
0.1185        	4.766051e+00
0.11875       	4.765989e+00
0.119         	4.765908e+00
0.11925       	4.765808e+00
0.1195        	4.765683e+00
0.11975       	4.765534e+00
0.12          	4.765365e+00
0.12025       	4.765182e+00
0.1205        	4.764985e+00
0.12075       	4.764784e+00
0.121         	4.764584e+00
0.12125       	4.764405e+00
0.1215        	4.764262e+00
0.12175       	4.764144e+00
0.122         	4.764042e+00
0.12225       	4.763950e+00
0.1225        	4.763865e+00
0.12275       	4.763782e+00
0.123         	4.763695e+00
0.12325       	4.763602e+00
0.1235        	4.763506e+00
0.12375       	4.763408e+00
0.124         	4.763310e+00
0.12425       	4.763215e+00
0.1245        	4.763118e+00
0.12475       	4.763015e+00
0.125         	4.762899e+00
0.12525       	4.762772e+00
0.1255        	4.762637e+00
0.12575       	4.762493e+00
0.126         	4.762344e+00
0.12625       	4.762193e+00
0.1265        	4.762041e+00
0.12675       	4.761893e+00
0.127         	4.761763e+00
0.12725       	4.761656e+00
0.1275        	4.761576e+00
0.12775       	4.761523e+00
0.128         	4.761492e+00
0.12825       	4.761478e+00
0.1285        	4.761495e+00
0.12875       	4.761545e+00
0.129         	4.761624e+00
0.12925       	4.761728e+00
0.1295        	4.761854e+00
0.12975       	4.761993e+00
0.13          	4.762140e+00
0.13025       	4.762293e+00
0.1305        	4.762444e+00
0.13075       	4.762592e+00
0.131         	4.762738e+00
0.13125       	4.762882e+00
0.1315        	4.763029e+00
0.13175       	4.763176e+00
0.132         	4.763322e+00
0.13225       	4.763463e+00
0.1325        	4.763593e+00
0.13275       	4.763709e+00
0.133         	4.763808e+00
0.13325       	4.763882e+00
0.1335        	4.763935e+00
0.13375       	4.763994e+00
0.134         	4.764061e+00
0.13425       	4.764127e+00
0.1345        	4.764180e+00
0.13475       	4.764217e+00
0.135         	4.764234e+00
0.13525       	4.764226e+00
0.1355        	4.764190e+00
0.13575       	4.764121e+00
0.136         	4.764017e+00
0.13625       	4.763878e+00
0.1365        	4.763705e+00
0.13675       	4.763502e+00
0.137         	4.763275e+00
0.13725       	4.763028e+00
0.1375        	4.762767e+00
0.13775       	4.762503e+00
0.138         	4.762237e+00
0.13825       	4.761973e+00
0.1385        	4.761720e+00
0.13875       	4.761481e+00
0.139         	4.761259e+00
0.13925       	4.761059e+00
0.1395        	4.760893e+00
0.13975       	4.760766e+00
0.14          	4.760683e+00
0.14025       	4.760638e+00
0.1405        	4.760640e+00
0.14075       	4.760700e+00
0.141         	4.760824e+00
0.14125       	4.761013e+00
0.1415        	4.761270e+00
0.14175       	4.761591e+00
0.142         	4.761975e+00
0.14225       	4.762414e+00
0.1425        	4.762892e+00
0.14275       	4.763398e+00
0.143         	4.763921e+00
0.14325       	4.764449e+00
0.1435        	4.764973e+00
0.14375       	4.765481e+00
0.144         	4.765959e+00
0.14425       	4.766393e+00
0.1445        	4.766774e+00
0.14475       	4.767097e+00
0.145         	4.767370e+00
0.14525       	4.767580e+00
0.1455        	4.767732e+00
0.14575       	4.767835e+00
0.146         	4.767893e+00
0.14625       	4.767912e+00
0.1465        	4.767887e+00
0.14675       	4.767818e+00
0.147         	4.767707e+00
0.14725       	4.767552e+00
0.1475        	4.767358e+00
0.14775       	4.767128e+00
0.148         	4.766859e+00
0.14825       	4.766557e+00
0.1485        	4.766225e+00
0.14875       	4.765872e+00
0.149         	4.765523e+00
0.14925       	4.765173e+00
0.1495        	4.764819e+00
0.14975       	4.764460e+00
0.15          	4.764096e+00
0.15025       	4.763730e+00
0.1505        	4.763369e+00
0.15075       	4.763016e+00
0.151         	4.762675e+00
0.15125       	4.762357e+00
0.1515        	4.762064e+00
0.15175       	4.761796e+00
0.152         	4.761560e+00
0.15225       	4.761365e+00
0.1525        	4.761215e+00
0.15275       	4.761109e+00
0.153         	4.761051e+00
0.15325       	4.761045e+00
0.1535        	4.761092e+00
0.15375       	4.761189e+00
0.154         	4.761337e+00
0.15425       	4.761535e+00
0.1545        	4.761777e+00
0.15475       	4.762053e+00
0.155         	4.762358e+00
0.15525       	4.762684e+00
0.1555        	4.763020e+00
0.15575       	4.763359e+00
0.156         	4.763696e+00
0.15625       	4.764018e+00
0.1565        	4.764340e+00
0.15675       	4.764651e+00
0.157         	4.764941e+00
0.15725       	4.765207e+00
0.1575        	4.765444e+00
0.15775       	4.765656e+00
0.158         	4.765842e+00
0.15825       	4.766003e+00
0.1585        	4.766138e+00
0.15875       	4.766240e+00
0.159         	4.766310e+00
0.15925       	4.766349e+00
0.1595        	4.766358e+00
0.15975       	4.766337e+00
0.16          	4.766273e+00
0.16025       	4.766168e+00
0.1605        	4.766026e+00
0.16075       	4.765852e+00
0.161         	4.765642e+00
0.16125       	4.765411e+00
0.1615        	4.765171e+00
0.16175       	4.764971e+00
0.162         	4.764801e+00
0.16225       	4.764651e+00
0.1625        	4.764506e+00
0.16275       	4.764358e+00
0.163         	4.764206e+00
0.16325       	4.764050e+00
0.1635        	4.763888e+00
0.16375       	4.763720e+00
0.164         	4.763543e+00
0.16425       	4.763361e+00
0.1645        	4.763181e+00
0.16475       	4.763004e+00
0.165         	4.762828e+00
0.16525       	4.762645e+00
0.1655        	4.762453e+00
0.16575       	4.762256e+00
0.166         	4.762060e+00
0.16625       	4.761872e+00
0.1665        	4.761703e+00
0.16675       	4.761557e+00
0.167         	4.761438e+00
0.16725       	4.761353e+00
0.1675        	4.761301e+00
0.16775       	4.761288e+00
0.168         	4.761315e+00
0.16825       	4.761381e+00
0.1685        	4.761482e+00
0.16875       	4.761609e+00
0.169         	4.761752e+00
0.16925       	4.761909e+00
0.1695        	4.762084e+00
0.16975       	4.762286e+00
0.17          	4.762507e+00
0.17025       	4.762736e+00
0.1705        	4.762970e+00
0.17075       	4.763203e+00
0.171         	4.763433e+00
0.17125       	4.763657e+00
0.1715        	4.763873e+00
0.17175       	4.764076e+00
0.172         	4.764270e+00
0.17225       	4.764454e+00
0.1725        	4.764628e+00
0.17275       	4.764788e+00
0.173         	4.764926e+00
0.17325       	4.765043e+00
0.1735        	4.765135e+00
0.17375       	4.765200e+00
0.174         	4.765233e+00
0.17425       	4.765270e+00
0.1745        	4.765306e+00
0.17475       	4.765333e+00
0.175         	4.765344e+00
0.17525       	4.765330e+00
0.1755        	4.765286e+00
0.17575       	4.765205e+00
0.176         	4.765084e+00
0.17625       	4.764920e+00
0.1765        	4.764715e+00
0.17675       	4.764472e+00
0.177         	4.764195e+00
0.17725       	4.763888e+00
0.1775        	4.763561e+00
0.17775       	4.763220e+00
0.178         	4.762878e+00
0.17825       	4.762547e+00
0.1785        	4.762231e+00
0.17875       	4.761930e+00
0.179         	4.761647e+00
0.17925       	4.761385e+00
0.1795        	4.761144e+00
0.17975       	4.760928e+00
0.18          	4.760740e+00
0.18025       	4.760585e+00
0.1805        	4.760474e+00
0.18075       	4.760417e+00
0.181         	4.760421e+00
0.18125       	4.760488e+00
0.1815        	4.760621e+00
0.18175       	4.760823e+00
0.182         	4.761092e+00
0.18225       	4.761423e+00
0.1825        	4.761804e+00
0.18275       	4.762232e+00
0.183         	4.762695e+00
0.18325       	4.763179e+00
0.1835        	4.763671e+00
0.18375       	4.764160e+00
0.184         	4.764634e+00
0.18425       	4.765077e+00
0.1845        	4.765476e+00
0.18475       	4.765828e+00
0.185         	4.766144e+00
0.18525       	4.766410e+00
0.1855        	4.766619e+00
0.18575       	4.766777e+00
0.186         	4.766888e+00
0.18625       	4.766956e+00
0.1865        	4.766985e+00
0.18675       	4.766971e+00
0.187         	4.766921e+00
0.18725       	4.766837e+00
0.1875        	4.766720e+00
0.18775       	4.766565e+00
0.188         	4.766374e+00
0.18825       	4.766151e+00
0.1885        	4.765892e+00
0.18875       	4.765603e+00
0.189         	4.765298e+00
0.18925       	4.765001e+00
