# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
1.02            	p               	6.46921392e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.48879621e+01	(1.00625000e+00 9.93750000e-01 3.42122003e-17)	8
1.04            	mag(U)          	2.32375872e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.27278486e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.04            	rho             	3.86376019e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	8.61243479e+00	(9.93750000e-01 9.93750000e-01 -2.03187518e-19)	8
1.04            	p               	2.08043717e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.52333190e+01	(9.93750000e-01 9.93750000e-01 -2.03187518e-19)	8
1.06            	mag(U)          	2.35440792e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.27349768e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.06            	rho             	5.39981083e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.78000284e+00	(9.81250000e-01 9.93750000e-01 -3.55919480e-18)	8
1.06            	p               	2.50069901e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.54462265e+01	(9.81250000e-01 9.93750000e-01 -3.55919480e-18)	8
1.08            	mag(U)          	2.35864477e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.27652661e+00	(2.88125000e+00 8.56250000e-01 -3.96938462e-19)	5
1.08            	rho             	7.83474200e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	8.77264097e+00	(9.81250000e-01 9.93750000e-01 -3.55919480e-18)	8
1.08            	p               	6.50022691e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	1.56880141e+01	(9.81250000e-01 9.93750000e-01 -3.55919480e-18)	8
1.1             	mag(U)          	2.31992346e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.26874223e+00	(2.94375000e+00 8.56250000e-01 -7.25676592e-17)	5
1.1             	rho             	5.29557297e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.89763456e+00	(9.68750000e-01 9.93750000e-01 4.18879502e-17)	8
1.1             	p               	3.28528609e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.58743956e+01	(9.68750000e-01 9.93750000e-01 4.18879502e-17)	8
1.12            	mag(U)          	2.30961503e-02	(5.93750000e-01 0.00000000e+00 1.76363553e-18)	14	3.26920688e+00	(2.90625000e+00 8.56250000e-01 -1.49672504e-16)	5
1.12            	rho             	6.21000004e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.00426242e+00	(9.68750000e-01 9.93750000e-01 4.18879502e-17)	8
1.12            	p               	3.52511362e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.63079233e+01	(9.68750000e-01 9.93750000e-01 4.18879502e-17)	8
1.14            	mag(U)          	2.31877208e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.26547607e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.14            	rho             	6.42863624e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.07244713e+00	(9.56250000e-01 9.93750000e-01 3.49801769e-17)	8
1.14            	p               	4.49748437e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.63647640e+01	(9.56250000e-01 9.93750000e-01 3.49801769e-17)	8
1.16            	mag(U)          	2.29943133e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.26148263e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.16            	rho             	4.46531890e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.16668009e+00	(9.56250000e-01 9.93750000e-01 3.49801769e-17)	8
1.16            	p               	2.25536337e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.67807588e+01	(9.56250000e-01 9.93750000e-01 3.49801769e-17)	8
1.18            	mag(U)          	2.30244119e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.25722232e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.18            	rho             	5.58666810e-02	(6.43750000e-01 2.00000000e-01 1.01192203e-19)	14	9.21884041e+00	(9.43750000e-01 9.93750000e-01 3.58766514e-17)	8
1.18            	p               	3.13207989e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.67275640e+01	(9.43750000e-01 9.93750000e-01 3.58766514e-17)	8
1.2             	mag(U)          	2.29783262e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.25529194e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.2             	rho             	4.54689904e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.29581778e+00	(9.43750000e-01 9.93750000e-01 3.58766514e-17)	8
1.2             	p               	2.23395687e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.71872232e+01	(9.43750000e-01 9.93750000e-01 3.58766514e-17)	8
1.22            	mag(U)          	2.33430300e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.25264506e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.22            	rho             	8.56991936e-02	(6.68750000e-01 2.06250000e-01 2.25473896e-19)	11	9.26757587e+00	(9.31250000e-01 9.93750000e-01 2.56996071e-20)	8
1.22            	p               	6.32594206e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.68925543e+01	(9.43750000e-01 9.93750000e-01 3.58766514e-17)	8
1.24            	mag(U)          	2.27286504e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.25229321e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.24            	rho             	4.38494387e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.39863821e+00	(9.31250000e-01 9.93750000e-01 2.56996071e-20)	8
1.24            	p               	2.37701653e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.74694436e+01	(9.31250000e-01 9.93750000e-01 2.56996071e-20)	8
1.26            	mag(U)          	2.26172860e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.24783025e+00	(2.99375000e+00 8.68750000e-01 -2.33304245e-19)	5
1.26            	rho             	6.58023227e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.45411256e+00	(9.31250000e-01 9.93750000e-01 2.56996071e-20)	8
1.26            	p               	2.80730020e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.77160550e+01	(9.31250000e-01 9.93750000e-01 2.56996071e-20)	8
1.28            	mag(U)          	2.30933755e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.24434464e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.28            	rho             	7.07323611e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.52456115e+00	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.28            	p               	5.42622644e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.77624327e+01	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.3             	mag(U)          	2.24537782e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.23954969e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.3             	rho             	4.22286198e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.67702170e+00	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.3             	p               	1.88634364e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.83403885e+01	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.32            	mag(U)          	2.25381356e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.23866067e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.32            	rho             	7.05713448e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.42993932e+00	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.32            	p               	3.07210632e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.78395753e+01	(9.18750000e-01 9.93750000e-01 3.54730873e-17)	8
1.34            	mag(U)          	2.29921806e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.23172684e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.34            	rho             	5.89361174e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.66090357e+00	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.34            	p               	4.18008481e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.83694419e+01	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.36            	mag(U)          	2.27482766e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.23024680e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.36            	rho             	3.77960000e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.73270111e+00	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.36            	p               	1.63866748e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.86597089e+01	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.38            	mag(U)          	2.22531777e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.22070005e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.38            	rho             	5.74233361e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.48727078e+00	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.38            	p               	2.90478782e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.80732032e+01	(9.06250000e-01 9.93750000e-01 3.58706281e-17)	8
1.4             	mag(U)          	2.28913821e-02	(5.93750000e-01 0.00000000e+00 1.76363553e-18)	14	3.21370586e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.4             	rho             	5.28768332e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.73588854e+00	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.4             	p               	3.40562744e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.87710337e+01	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.42            	mag(U)          	2.24507733e-02	(5.93750000e-01 0.00000000e+00 1.76363553e-18)	14	3.21139368e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.42            	rho             	3.82905013e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.75721257e+00	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.42            	p               	1.52865631e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.89854176e+01	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.44            	mag(U)          	2.25083282e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.20602897e+00	(2.99375000e+00 8.18750000e-01 7.20880001e-17)	5
1.44            	rho             	6.98165684e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.53247591e+00	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.44            	p               	3.22870756e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.84299834e+01	(8.93750000e-01 9.93750000e-01 -3.54012087e-18)	8
1.46            	mag(U)          	2.23809992e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.19620519e+00	(2.99375000e+00 8.18750000e-01 7.20880001e-17)	5
1.46            	rho             	5.93187297e-02	(6.56250000e-01 2.00000000e-01 4.62592927e-19)	14	9.56950027e+00	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.46            	p               	4.12659222e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.85613896e+01	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.48            	mag(U)          	2.24212877e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.19107314e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.48            	rho             	5.19892586e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.69820285e+00	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.48            	p               	2.92001365e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.90785050e+01	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.5             	mag(U)          	2.26473633e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.19055513e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.5             	rho             	5.07666157e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.45660971e+00	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.5             	p               	2.56475369e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.84866796e+01	(8.81250000e-01 9.93750000e-01 3.53586437e-17)	8
1.52            	mag(U)          	2.25502619e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.17742064e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.52            	rho             	7.47366635e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.12707162e+00	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.52            	p               	3.32389604e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.75580347e+01	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.54            	mag(U)          	2.25733591e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.17232907e+00	(2.99375000e+00 8.18750000e-01 7.20880001e-17)	5
1.54            	rho             	6.51722373e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	9.38616449e+00	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.54            	p               	4.60089574e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.85524437e+01	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.56            	mag(U)          	2.25117504e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.16782434e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.56            	rho             	4.08470000e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	9.38570319e+00	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.56            	p               	1.59533267e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.85490918e+01	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.58            	mag(U)          	2.22384742e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.16204587e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.58            	rho             	7.59573699e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.98779100e+00	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.58            	p               	3.63884632e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.76046952e+01	(8.68750000e-01 9.93750000e-01 3.77218029e-17)	8
1.6             	mag(U)          	2.23490999e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.15629689e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.6             	rho             	5.58494613e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.69717203e+00	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.6             	p               	3.28503194e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.73559004e+01	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.62            	mag(U)          	2.22941517e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.15240225e+00	(2.99375000e+00 8.68750000e-01 -2.33304245e-19)	5
1.62            	rho             	6.99595837e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.86613398e+00	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.62            	p               	3.36886315e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.77009164e+01	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.64            	mag(U)          	2.20095370e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.14418769e+00	(2.99375000e+00 8.31250000e-01 -7.40313321e-17)	5
1.64            	rho             	5.03716911e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.79605209e+00	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.64            	p               	2.78013670e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.74079047e+01	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.66            	mag(U)          	2.20977396e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.13703025e+00	(2.99375000e+00 9.06250000e-01 3.20100653e-18)	5
1.66            	rho             	6.18528638e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.39702867e+00	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.66            	p               	2.65667048e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.67132269e+01	(8.56250000e-01 9.93750000e-01 -3.77868550e-17)	8
1.68            	mag(U)          	2.21551836e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.13480255e+00	(2.99375000e+00 8.81250000e-01 -3.76398854e-18)	5
1.68            	rho             	6.64338460e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	8.17397695e+00	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.68            	p               	4.83784485e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.67877167e+01	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.7             	mag(U)          	2.18806764e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.12736937e+00	(2.99375000e+00 8.43750000e-01 -1.96903161e-18)	5
1.7             	rho             	3.54901301e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	8.03382217e+00	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.7             	p               	1.27137700e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.61556608e+01	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.72            	mag(U)          	2.17535971e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.14028665e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
1.72            	rho             	6.63697977e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	7.94904947e+00	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.72            	p               	3.11026846e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.58125136e+01	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.74            	mag(U)          	2.18210189e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.12207206e+00	(2.99375000e+00 8.56250000e-01 -2.43784866e-18)	5
1.74            	rho             	5.10204015e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	7.79356987e+00	(8.56250000e-01 9.68750000e-01 -7.61304680e-17)	8
1.74            	p               	2.84062415e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.54630635e+01	(8.43750000e-01 9.93750000e-01 7.16974866e-17)	8
1.76            	mag(U)          	2.16397475e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.11754302e+00	(2.99375000e+00 8.68750000e-01 -2.33304245e-19)	5
1.76            	rho             	7.03743512e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	7.74240076e+00	(8.56250000e-01 9.68750000e-01 -7.61304680e-17)	8
1.76            	p               	3.56486136e-02	(6.31250000e-01 2.06250000e-01 7.31836466e-20)	14	1.54823719e+01	(8.31250000e-01 9.93750000e-01 3.47854220e-17)	8
1.78            	mag(U)          	2.18277971e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.10824227e+00	(2.99375000e+00 8.81250000e-01 -3.76398854e-18)	5
1.78            	rho             	5.21620230e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	7.66378025e+00	(8.43750000e-01 9.68750000e-01 3.77308379e-17)	8
1.78            	p               	3.08949800e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.48199665e+01	(8.31250000e-01 9.93750000e-01 3.47854220e-17)	8
1.8             	mag(U)          	2.20434966e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.12021626e+00	(7.18750000e-01 2.18750000e-01 -2.04191409e-19)	11
1.8             	rho             	6.36382368e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	7.72325384e+00	(8.43750000e-01 9.68750000e-01 3.77308379e-17)	8
1.8             	p               	2.78146506e-02	(6.43750000e-01 2.06250000e-01 -2.14139968e-18)	14	1.49557155e+01	(8.31250000e-01 9.81250000e-01 -4.08985153e-19)	8
1.82            	mag(U)          	2.19639039e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.09710012e+00	(2.99375000e+00 8.93750000e-01 3.98143131e-19)	5
1.82            	rho             	6.64599017e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	7.62285171e+00	(8.68750000e-01 9.56250000e-01 3.56039947e-18)	8
1.82            	p               	4.71639962e-02	(6.56250000e-01 2.06250000e-01 -6.03338431e-20)	14	1.45398342e+01	(8.31250000e-01 9.81250000e-01 -4.08985153e-19)	8
1.84            	mag(U)          	2.20140801e-02	(6.00000000e-01 6.25000000e-03 -4.33680869e-20)	14	3.09538914e+00	(2.99375000e+00 9.06250000e-01 3.20100653e-18)	5
